Datum Zeit,Plauen-Sued PM10
,µg/m³
30-06-10,22
29-06-10,24
28-06-10,19
27-06-10,13
26-06-10,18
25-06-10,24
24-06-10,17
23-06-10,18
22-06-10,14
21-06-10,12
20-06-10,7
19-06-10,10
18-06-10,21
17-06-10,17
16-06-10,16
15-06-10,23
14-06-10,19
13-06-10,12
12-06-10,14
11-06-10,20
10-06-10,23
09-06-10,15
08-06-10,17
07-06-10,14
06-06-10,17
05-06-10,17
04-06-10,19
03-06-10,22
02-06-10,7
01-06-10,6

