Datum Zeit,Collmberg PM2.5
,µg/m³
30-06-10,12.00
29-06-10,10.85
28-06-10,6.83
27-06-10,6.03
26-06-10,7.68
25-06-10,11.36
24-06-10,7.48
23-06-10,6.14
22-06-10,4.02
21-06-10,4.03
20-06-10,3.39
19-06-10,2.84
18-06-10,7.77
17-06-10,6.21
16-06-10,4.44
15-06-10,8.08
14-06-10,6.22
13-06-10,3.95
12-06-10,4.95
11-06-10,9.97
10-06-10,12.63
09-06-10,6.64
08-06-10,7.78
07-06-10,7.18
06-06-10,10.61
05-06-10,7.54
04-06-10,5.75
03-06-10,6.40
02-06-10,3.22
01-06-10,0.49

