Datum Zeit,Bautzen PM10
,µg/m³
30-06-10,
29-06-10,22
28-06-10,18
27-06-10,14
26-06-10,22
25-06-10,22
24-06-10,18
23-06-10,16
22-06-10,13
21-06-10,15
20-06-10,10
19-06-10,11
18-06-10,18
17-06-10,18
16-06-10,17
15-06-10,16
14-06-10,16
13-06-10,12
12-06-10,13
11-06-10,18
10-06-10,21
09-06-10,16
08-06-10,18
07-06-10,16
06-06-10,14
05-06-10,18
04-06-10,15
03-06-10,15
02-06-10,9
01-06-10,4

