Datum Zeit,Leipzig-Luetzner Straße PM10
,µg/m³
30-06-10,33
29-06-10,38
28-06-10,34
27-06-10,19
26-06-10,21
25-06-10,40
24-06-10,42
23-06-10,36
22-06-10,24
21-06-10,23
20-06-10,14
19-06-10,14
18-06-10,29
17-06-10,30
16-06-10,27
15-06-10,27
14-06-10,26
13-06-10,17
12-06-10,22
11-06-10,28
10-06-10,37
09-06-10,28
08-06-10,28
07-06-10,27
06-06-10,32
05-06-10,34
04-06-10,32
03-06-10,18
02-06-10,14
01-06-10,12

