Datum Zeit,Goerlitz PM10
,µg/m³
30-06-10,34
29-06-10,25
28-06-10,17
27-06-10,10
26-06-10,26
25-06-10,24
24-06-10,15
23-06-10,13
22-06-10,12
21-06-10,15
20-06-10,8
19-06-10,9
18-06-10,16
17-06-10,17
16-06-10,14
15-06-10,15
14-06-10,13
13-06-10,11
12-06-10,14
11-06-10,25
10-06-10,32
09-06-10,18
08-06-10,24
07-06-10,20
06-06-10,20
05-06-10,21
04-06-10,22
03-06-10,17
02-06-10,13
01-06-10,9

