Datum Zeit,Carlsfeld PM10
,µg/m³
30-06-10,15
29-06-10,15
28-06-10,11
27-06-10,10
26-06-10,18
25-06-10,16
24-06-10,12
23-06-10,10
22-06-10,10
21-06-10,10
20-06-10,5
19-06-10,6
18-06-10,15
17-06-10,15
16-06-10,10
15-06-10,14
14-06-10,11
13-06-10,11
12-06-10,7
11-06-10,11
10-06-10,14
09-06-10,7
08-06-10,8
07-06-10,7
06-06-10,10
05-06-10,9
04-06-10,10
03-06-10,5
02-06-10,1
01-06-10,1

