Datum Zeit,Dresden-Bergstraße PM10
,µg/m³
30-06-10,34
29-06-10,29
28-06-10,20
27-06-10,15
26-06-10,23
25-06-10,30
24-06-10,28
23-06-10,25
22-06-10,20
21-06-10,21
20-06-10,14
19-06-10,13
18-06-10,33
17-06-10,23
16-06-10,25
15-06-10,25
14-06-10,26
13-06-10,17
12-06-10,20
11-06-10,29
10-06-10,38
09-06-10,27
08-06-10,27
07-06-10,23
06-06-10,23
05-06-10,25
04-06-10,22
03-06-10,22
02-06-10,12
01-06-10,7

