Datum Zeit,Niesky PM10
,µg/m³
30-06-10,
29-06-10,23
28-06-10,14
27-06-10,13
26-06-10,21
25-06-10,19
24-06-10,15
23-06-10,10
22-06-10,12
21-06-10,13
20-06-10,10
19-06-10,10
18-06-10,16
17-06-10,13
16-06-10,12
15-06-10,14
14-06-10,12
13-06-10,12
12-06-10,12
11-06-10,20
10-06-10,21
09-06-10,16
08-06-10,16
07-06-10,13
06-06-10,15
05-06-10,15
04-06-10,14
03-06-10,13
02-06-10,10
01-06-10,4

