Datum Zeit,Leipzig-Luetzner Straße PM10
,µg/m³
31-08-04,18
30-08-04,15
29-08-04,15
28-08-04,19
27-08-04,26
26-08-04,22
25-08-04,25
24-08-04,27
23-08-04,31
22-08-04,19
21-08-04,17
20-08-04,20
19-08-04,21
18-08-04,
17-08-04,35
16-08-04,24
15-08-04,23
14-08-04,19
13-08-04,16
12-08-04,54
11-08-04,57
10-08-04,52
09-08-04,49
08-08-04,33
07-08-04,37
06-08-04,44
05-08-04,46
04-08-04,40
03-08-04,38
02-08-04,32
01-08-04,30

