Datum Zeit,Zittau-Ost PM10
,µg/m³
31-08-04,10
30-08-04,10
29-08-04,13
28-08-04,13
27-08-04,11
26-08-04,10
25-08-04,12
24-08-04,
23-08-04,
22-08-04,
21-08-04,
20-08-04,9
19-08-04,23
18-08-04,20
17-08-04,21
16-08-04,17
15-08-04,18
14-08-04,11
13-08-04,10
12-08-04,31
11-08-04,29
10-08-04,29
09-08-04,35
08-08-04,35
07-08-04,30
06-08-04,31
05-08-04,34
04-08-04,25
03-08-04,18
02-08-04,18
01-08-04,24

