Datum Zeit,Plauen-Sued NO2
,µg/m³
01-09-04 00:00,21
31-08-04 23:00,24
31-08-04 22:00,30
31-08-04 21:00,44
31-08-04 20:00,41
31-08-04 19:00,39
31-08-04 18:00,33
31-08-04 17:00,35
31-08-04 16:00,38
31-08-04 15:00,30
31-08-04 14:00,23
31-08-04 13:00,20
31-08-04 12:00,23
31-08-04 11:00,28
31-08-04 10:00,27
31-08-04 09:00,26
31-08-04 08:00,24
31-08-04 07:00,49
31-08-04 06:00,52
31-08-04 05:00,43
31-08-04 04:00,28
31-08-04 03:00,17
31-08-04 02:00,12
31-08-04 01:00,9
31-08-04 00:00,8
30-08-04 23:00,15
30-08-04 22:00,20
30-08-04 21:00,28
30-08-04 20:00,32
30-08-04 19:00,41
30-08-04 18:00,51
30-08-04 17:00,48
30-08-04 16:00,62
30-08-04 15:00,66
30-08-04 14:00,47
30-08-04 13:00,45
30-08-04 12:00,43
30-08-04 11:00,36
30-08-04 10:00,46
30-08-04 09:00,52
30-08-04 08:00,46
30-08-04 07:00,48
30-08-04 06:00,54
30-08-04 05:00,50
30-08-04 04:00,41
30-08-04 03:00,38
30-08-04 02:00,28
30-08-04 01:00,58
30-08-04 00:00,74
29-08-04 23:00,52
29-08-04 22:00,39
29-08-04 21:00,61
29-08-04 20:00,77
29-08-04 19:00,77
29-08-04 18:00,70
29-08-04 17:00,56
29-08-04 16:00,43
29-08-04 15:00,39
29-08-04 14:00,27
29-08-04 13:00,27
29-08-04 12:00,28
29-08-04 11:00,13
29-08-04 10:00,17
29-08-04 09:00,18
29-08-04 08:00,8
29-08-04 07:00,8
29-08-04 06:00,6
29-08-04 05:00,9
29-08-04 04:00,8
29-08-04 03:00,10
29-08-04 02:00,15
29-08-04 01:00,17
29-08-04 00:00,15
28-08-04 23:00,22
28-08-04 22:00,28
28-08-04 21:00,18
28-08-04 20:00,18
28-08-04 19:00,29
28-08-04 18:00,21
28-08-04 17:00,34
28-08-04 16:00,33
28-08-04 15:00,36
28-08-04 14:00,36
