Datum Zeit,Leipzig-Mitte PM2.5
,µg/m³
31-08-04,
30-08-04,10.64
29-08-04,
28-08-04,11.36
27-08-04,
26-08-04,11.50
25-08-04,
24-08-04,18.38
23-08-04,
22-08-04,8.17
21-08-04,
20-08-04,12.81
19-08-04,
18-08-04,18.22
17-08-04,
16-08-04,15.38
15-08-04,
14-08-04,14.54
13-08-04,
12-08-04,30.15
11-08-04,
10-08-04,24.44
09-08-04,
08-08-04,21.53
07-08-04,
06-08-04,20.38
05-08-04,
04-08-04,19.07
03-08-04,
02-08-04,17.14
01-08-04,

