Datum Zeit,Bautzen PM10
,µg/m³
30-06-14,13
29-06-14,9
28-06-14,11
27-06-14,18
26-06-14,13
25-06-14,10
24-06-14,11
23-06-14,13
22-06-14,7
21-06-14,9
20-06-14,9
19-06-14,14
18-06-14,15
17-06-14,13
16-06-14,11
15-06-14,8
14-06-14,8
13-06-14,12
12-06-14,13
11-06-14,27
10-06-14,23
09-06-14,15
08-06-14,15
07-06-14,13
06-06-14,13
05-06-14,11
04-06-14,15
03-06-14,12
02-06-14,14
01-06-14,13

