Datum Zeit,Zwickau-Werdauer Straße PM10
,µg/m³
30-06-14,13
29-06-14,8
28-06-14,10
27-06-14,12
26-06-14,13
25-06-14,10
24-06-14,11
23-06-14,9
22-06-14,7
21-06-14,8
20-06-14,9
19-06-14,12
18-06-14,17
17-06-14,15
16-06-14,15
15-06-14,10
14-06-14,9
13-06-14,14
12-06-14,17
11-06-14,29
10-06-14,34
09-06-14,24
08-06-14,23
07-06-14,14
06-06-14,12
05-06-14,9
04-06-14,17
03-06-14,21
02-06-14,18
01-06-14,16

