Datum Zeit,Klingenthal PM10
,µg/m³
30-06-14,9
29-06-14,6
28-06-14,9
27-06-14,13
26-06-14,8
25-06-14,11
24-06-14,11
23-06-14,13
22-06-14,7
21-06-14,7
20-06-14,5
19-06-14,12
18-06-14,14
17-06-14,15
16-06-14,11
15-06-14,7
14-06-14,8
13-06-14,12
12-06-14,15
11-06-14,22
10-06-14,20
09-06-14,15
08-06-14,17
07-06-14,11
06-06-14,7
05-06-14,6
04-06-14,11
03-06-14,13
02-06-14,13
01-06-14,10

