Datum Zeit,Brockau PM10
,µg/m³
30-06-14,10
29-06-14,9
28-06-14,8
27-06-14,9
26-06-14,10
25-06-14,7
24-06-14,8
23-06-14,6
22-06-14,6
21-06-14,6
20-06-14,6
19-06-14,8
18-06-14,15
17-06-14,13
16-06-14,10
15-06-14,8
14-06-14,8
13-06-14,22
12-06-14,15
11-06-14,25
10-06-14,29
09-06-14,23
08-06-14,21
07-06-14,12
06-06-14,9
05-06-14,7
04-06-14,13
03-06-14,14
02-06-14,15
01-06-14,13

