Datum Zeit,Glauchau PM10
,µg/m³
30-06-14,9
29-06-14,5
28-06-14,7
27-06-14,10
26-06-14,11
25-06-14,8
24-06-14,11
23-06-14,11
22-06-14,7
21-06-14,8
20-06-14,8
19-06-14,12
18-06-14,16
17-06-14,14
16-06-14,13
15-06-14,9
14-06-14,9
13-06-14,14
12-06-14,18
11-06-14,24
10-06-14,28
09-06-14,23
08-06-14,18
07-06-14,12
06-06-14,11
05-06-14,9
04-06-14,15
03-06-14,17
02-06-14,15
01-06-14,15

