Datum Zeit,Leipzig-West PM10
,µg/m³
30-06-14,12
29-06-14,9
28-06-14,10
27-06-14,11
26-06-14,9
25-06-14,7
24-06-14,8
23-06-14,9
22-06-14,6
21-06-14,7
20-06-14,9
19-06-14,11
18-06-14,15
17-06-14,15
16-06-14,14
15-06-14,8
14-06-14,8
13-06-14,10
12-06-14,14
11-06-14,19
10-06-14,34
09-06-14,23
08-06-14,23
07-06-14,16
06-06-14,14
05-06-14,9
04-06-14,15
03-06-14,12
02-06-14,13
01-06-14,15

