Datum Zeit,Zittau-Ost PM10
,µg/m³
30-06-14,11
29-06-14,9
28-06-14,16
27-06-14,14
26-06-14,12
25-06-14,11
24-06-14,11
23-06-14,10
22-06-14,7
21-06-14,7
20-06-14,7
19-06-14,12
18-06-14,15
17-06-14,17
16-06-14,12
15-06-14,7
14-06-14,8
13-06-14,11
12-06-14,13
11-06-14,32
10-06-14,25
09-06-14,16
08-06-14,19
07-06-14,15
06-06-14,16
05-06-14,15
04-06-14,18
03-06-14,15
02-06-14,14
01-06-14,17

