Datum Zeit,Borna PM10
,µg/m³
30-06-14,16
29-06-14,9
28-06-14,13
27-06-14,13
26-06-14,13
25-06-14,7
24-06-14,13
23-06-14,13
22-06-14,11
21-06-14,12
20-06-14,10
19-06-14,15
18-06-14,17
17-06-14,16
16-06-14,16
15-06-14,10
14-06-14,12
13-06-14,14
12-06-14,14
11-06-14,25
10-06-14,
09-06-14,
08-06-14,
07-06-14,
06-06-14,13
05-06-14,12
04-06-14,16
03-06-14,16
02-06-14,15
01-06-14,16

