Datum Zeit,Carlsfeld PM10
,µg/m³
30-06-14,7
29-06-14,5
28-06-14,7
27-06-14,8
26-06-14,7
25-06-14,7
24-06-14,11
23-06-14,6
22-06-14,7
21-06-14,6
20-06-14,4
19-06-14,9
18-06-14,12
17-06-14,13
16-06-14,9
15-06-14,7
14-06-14,9
13-06-14,11
12-06-14,14
11-06-14,23
10-06-14,18
09-06-14,14
08-06-14,17
07-06-14,8
06-06-14,7
05-06-14,5
04-06-14,11
03-06-14,10
02-06-14,12
01-06-14,11

