Datum Zeit,Chemnitz-Mitte PM10
,µg/m³
30-06-14,11
29-06-14,7
28-06-14,10
27-06-14,11
26-06-14,11
25-06-14,9
24-06-14,11
23-06-14,9
22-06-14,7
21-06-14,6
20-06-14,7
19-06-14,11
18-06-14,15
17-06-14,12
16-06-14,14
15-06-14,8
14-06-14,10
13-06-14,13
12-06-14,14
11-06-14,27
10-06-14,31
09-06-14,22
08-06-14,20
07-06-14,16
06-06-14,12
05-06-14,8
04-06-14,17
03-06-14,15
02-06-14,14
01-06-14,16

