Datum Zeit,Dresden-Winckelmannstr. PM10
,µg/m³
30-06-14,13
29-06-14,8
28-06-14,10
27-06-14,13
26-06-14,10
25-06-14,9
24-06-14,9
23-06-14,9
22-06-14,5
21-06-14,7
20-06-14,8
19-06-14,13
18-06-14,14
17-06-14,12
16-06-14,12
15-06-14,8
14-06-14,9
13-06-14,12
12-06-14,11
11-06-14,25
10-06-14,23
09-06-14,18
08-06-14,16
07-06-14,13
06-06-14,10
05-06-14,8
04-06-14,13
03-06-14,10
02-06-14,11
01-06-14,12

