Datum Zeit,Leipzig-Mitte PM10
,µg/m³
30-06-14,18
29-06-14,10
28-06-14,15
27-06-14,18
26-06-14,15
25-06-14,12
24-06-14,17
23-06-14,15
22-06-14,10
21-06-14,12
20-06-14,13
19-06-14,18
18-06-14,20
17-06-14,21
16-06-14,21
15-06-14,14
14-06-14,15
13-06-14,19
12-06-14,21
11-06-14,26
10-06-14,43
09-06-14,26
08-06-14,26
07-06-14,23
06-06-14,19
05-06-14,18
04-06-14,20
03-06-14,17
02-06-14,20
01-06-14,19

