Datum Zeit,Zittau-Ost PM10
,µg/m³
30-06-13,11
29-06-13,11
28-06-13,18
27-06-13,13
26-06-13,6
25-06-13,4
24-06-13,10
23-06-13,10
22-06-13,17
21-06-13,12
20-06-13,33
19-06-13,37
18-06-13,26
17-06-13,21
16-06-13,12
15-06-13,17
14-06-13,11
13-06-13,17
12-06-13,16
11-06-13,11
10-06-13,16
09-06-13,16
08-06-13,20
07-06-13,16
06-06-13,16
05-06-13,11
04-06-13,10
03-06-13,8
02-06-13,5
01-06-13,12

