Datum Zeit,Carlsfeld PM10
,µg/m³
30-06-13,9
29-06-13,7
28-06-13,7
27-06-13,9
26-06-13,5
25-06-13,5
24-06-13,5
23-06-13,6
22-06-13,5
21-06-13,5
20-06-13,19
19-06-13,25
18-06-13,17
17-06-13,10
16-06-13,6
15-06-13,8
14-06-13,5
13-06-13,11
12-06-13,11
11-06-13,11
10-06-13,8
09-06-13,9
08-06-13,11
07-06-13,11
06-06-13,7
05-06-13,7
04-06-13,10
03-06-13,5
02-06-13,1
01-06-13,3

