Datum Zeit,Zwickau-Werdauer Straße PM10
,µg/m³
30-06-13,12
29-06-13,10
28-06-13,12
27-06-13,18
26-06-13,10
25-06-13,10
24-06-13,8
23-06-13,8
22-06-13,10
21-06-13,11
20-06-13,33
19-06-13,39
18-06-13,38
17-06-13,23
16-06-13,10
15-06-13,12
14-06-13,10
13-06-13,19
12-06-13,17
11-06-13,19
10-06-13,20
09-06-13,19
08-06-13,21
07-06-13,21
06-06-13,17
05-06-13,14
04-06-13,26
03-06-13,14
02-06-13,8
01-06-13,15

