Datum Zeit,Leipzig-Luetzner Straße PM10
,µg/m³
30-06-13,16
29-06-13,13
28-06-13,14
27-06-13,18
26-06-13,12
25-06-13,13
24-06-13,15
23-06-13,12
22-06-13,13
21-06-13,16
20-06-13,44
19-06-13,43
18-06-13,42
17-06-13,25
16-06-13,14
15-06-13,18
14-06-13,14
13-06-13,26
12-06-13,28
11-06-13,26
10-06-13,19
09-06-13,23
08-06-13,26
07-06-13,29
06-06-13,30
05-06-13,24
04-06-13,27
03-06-13,28
02-06-13,16
01-06-13,22

