Datum Zeit,Niesky PM10
,µg/m³
30-06-13,11
29-06-13,9
28-06-13,13
27-06-13,8
26-06-13,5
25-06-13,5
24-06-13,6
23-06-13,9
22-06-13,9
21-06-13,6
20-06-13,30
19-06-13,29
18-06-13,25
17-06-13,
16-06-13,9
15-06-13,11
14-06-13,9
13-06-13,12
12-06-13,10
11-06-13,8
10-06-13,12
09-06-13,13
08-06-13,12
07-06-13,14
06-06-13,14
05-06-13,
04-06-13,8
03-06-13,5
02-06-13,6
01-06-13,11

