Datum Zeit,Goerlitz PM10
,µg/m³
30-06-13,15
29-06-13,18
28-06-13,23
27-06-13,16
26-06-13,10
25-06-13,7
24-06-13,13
23-06-13,13
22-06-13,15
21-06-13,14
20-06-13,37
19-06-13,34
18-06-13,32
17-06-13,17
16-06-13,13
15-06-13,21
14-06-13,18
13-06-13,21
12-06-13,18
11-06-13,14
10-06-13,20
09-06-13,14
08-06-13,19
07-06-13,22
06-06-13,20
05-06-13,12
04-06-13,14
03-06-13,11
02-06-13,10
01-06-13,15

