Datum Zeit,Borna PM10
,µg/m³
30-06-13,15
29-06-13,10
28-06-13,16
27-06-13,15
26-06-13,11
25-06-13,11
24-06-13,12
23-06-13,10
22-06-13,11
21-06-13,12
20-06-13,42
19-06-13,36
18-06-13,37
17-06-13,16
16-06-13,10
15-06-13,15
14-06-13,11
13-06-13,20
12-06-13,19
11-06-13,19
10-06-13,14
09-06-13,17
08-06-13,22
07-06-13,19
06-06-13,16
05-06-13,
04-06-13,
03-06-13,
02-06-13,12
01-06-13,15

