Datum Zeit,Radebeul-Wahnsdorf PM10
,µg/m³
31-05-07,15
30-05-07,11
29-05-07,11
28-05-07,14
27-05-07,23
26-05-07,24
25-05-07,28
24-05-07,
23-05-07,18
22-05-07,20
21-05-07,
20-05-07,19
19-05-07,15
18-05-07,
17-05-07,
16-05-07,10
15-05-07,10
14-05-07,13
13-05-07,13
12-05-07,10
11-05-07,17
10-05-07,14
09-05-07,11
08-05-07,6
07-05-07,20
06-05-07,21
05-05-07,22
04-05-07,21
03-05-07,19
02-05-07,13
01-05-07,14

