Datum Zeit,Collmberg PM10
,µg/m³
31-05-07,15
30-05-07,8
29-05-07,8
28-05-07,11
27-05-07,19
26-05-07,23
25-05-07,24
24-05-07,21
23-05-07,17
22-05-07,21
21-05-07,22
20-05-07,17
19-05-07,10
18-05-07,8
17-05-07,7
16-05-07,9
15-05-07,8
14-05-07,11
13-05-07,12
12-05-07,8
11-05-07,24
10-05-07,13
09-05-07,12
08-05-07,7
07-05-07,19
06-05-07,18
05-05-07,23
04-05-07,21
03-05-07,16
02-05-07,11
01-05-07,10

