Datum Zeit,Chemnitz-Leipziger Str. PM2.5
,µg/m³
31-05-07,16.08
30-05-07,
29-05-07,9.76
28-05-07,
27-05-07,12.29
26-05-07,
25-05-07,23.71
24-05-07,
23-05-07,20.46
22-05-07,
21-05-07,22.13
20-05-07,
19-05-07,12.55
18-05-07,
17-05-07,6.82
16-05-07,
15-05-07,10.74
14-05-07,
13-05-07,10.61
12-05-07,
11-05-07,15.86
10-05-07,
09-05-07,9.42
08-05-07,
07-05-07,18.29
06-05-07,
05-05-07,16.72
04-05-07,
03-05-07,15.94
02-05-07,
01-05-07,12.75

