Datum Zeit,Klingenthal O3
,µg/m³
01-06-07 00:00,31
31-05-07 23:00,32
31-05-07 22:00,44
31-05-07 21:00,50
31-05-07 20:00,77
31-05-07 19:00,93
31-05-07 18:00,110
31-05-07 17:00,111
31-05-07 16:00,109
31-05-07 15:00,107
31-05-07 14:00,101
31-05-07 13:00,89
31-05-07 12:00,105
31-05-07 11:00,104
31-05-07 10:00,102
31-05-07 09:00,86
31-05-07 08:00,42
31-05-07 07:00,18
31-05-07 06:00,3
31-05-07 05:00,2
31-05-07 04:00,3
31-05-07 03:00,5
31-05-07 02:00,6
31-05-07 01:00,9
31-05-07 00:00,15
30-05-07 23:00,20
30-05-07 22:00,22
30-05-07 21:00,33
30-05-07 20:00,49
30-05-07 19:00,65
30-05-07 18:00,82
30-05-07 17:00,76
30-05-07 16:00,88
30-05-07 15:00,89
30-05-07 14:00,87
30-05-07 13:00,79
30-05-07 12:00,72
30-05-07 11:00,69
30-05-07 10:00,65
30-05-07 09:00,62
30-05-07 08:00,55
30-05-07 07:00,53
30-05-07 06:00,47
30-05-07 05:00,60
30-05-07 04:00,68
30-05-07 03:00,74
30-05-07 02:00,70
30-05-07 01:00,64
30-05-07 00:00,66
29-05-07 23:00,62
29-05-07 22:00,53
29-05-07 21:00,49
29-05-07 20:00,51
29-05-07 19:00,52
29-05-07 18:00,51
29-05-07 17:00,58
29-05-07 16:00,56
29-05-07 15:00,44
29-05-07 14:00,35
29-05-07 13:00,43
29-05-07 12:00,47
29-05-07 11:00,51
29-05-07 10:00,39
29-05-07 09:00,20
29-05-07 08:00,22
29-05-07 07:00,27
29-05-07 06:00,25
29-05-07 05:00,35
29-05-07 04:00,44
29-05-07 03:00,46
29-05-07 02:00,44
29-05-07 01:00,40
29-05-07 00:00,42
28-05-07 23:00,43
28-05-07 22:00,44
28-05-07 21:00,53
28-05-07 20:00,58
28-05-07 19:00,65
28-05-07 18:00,70
28-05-07 17:00,67
28-05-07 16:00,63
28-05-07 15:00,62
28-05-07 14:00,61
28-05-07 13:00,65
28-05-07 12:00,69
28-05-07 11:00,67
28-05-07 10:00,77
28-05-07 09:00,78
28-05-07 08:00,58
28-05-07 07:00,38
28-05-07 06:00,41
28-05-07 05:00,42
28-05-07 04:00,42
28-05-07 03:00,49
28-05-07 02:00,46
28-05-07 01:00,19
28-05-07 00:00,17
