Datum Zeit,Leipzig-Mitte PM10
,µg/m³
31-05-07,25
30-05-07,24
29-05-07,18
28-05-07,32
27-05-07,24
26-05-07,30
25-05-07,35
24-05-07,35
23-05-07,47
22-05-07,57
21-05-07,
20-05-07,25
19-05-07,20
18-05-07,19
17-05-07,12
16-05-07,17
15-05-07,18
14-05-07,19
13-05-07,16
12-05-07,16
11-05-07,28
10-05-07,23
09-05-07,25
08-05-07,18
07-05-07,25
06-05-07,28
05-05-07,32
04-05-07,33
03-05-07,39
02-05-07,24
01-05-07,16

