Datum Zeit,Chemnitz-Mitte PM10
,µg/m³
31-05-07,17
30-05-07,9
29-05-07,8
28-05-07,16
27-05-07,19
26-05-07,29
25-05-07,31
24-05-07,23
23-05-07,25
22-05-07,24
21-05-07,24
20-05-07,18
19-05-07,17
18-05-07,12
17-05-07,7
16-05-07,10
15-05-07,9
14-05-07,14
13-05-07,13
12-05-07,10
11-05-07,18
10-05-07,15
09-05-07,8
08-05-07,7
07-05-07,20
06-05-07,19
05-05-07,27
04-05-07,26
03-05-07,22
02-05-07,15
01-05-07,14

