Datum Zeit,Dresden-Bergstraße PM10
,µg/m³
31-05-07,26
30-05-07,21
29-05-07,17
28-05-07,19
27-05-07,25
26-05-07,30
25-05-07,37
24-05-07,37
23-05-07,35
22-05-07,35
21-05-07,38
20-05-07,21
19-05-07,20
18-05-07,21
17-05-07,13
16-05-07,25
15-05-07,26
14-05-07,28
13-05-07,18
12-05-07,17
11-05-07,35
10-05-07,39
09-05-07,24
08-05-07,17
07-05-07,35
06-05-07,30
05-05-07,34
04-05-07,35
03-05-07,36
02-05-07,24
01-05-07,17

