Datum Zeit,Schwartenberg SO2
,µg/m³
01-06-07 00:00,32.4
31-05-07 23:00,3.8
31-05-07 22:00,17.1
31-05-07 21:00,8.3
31-05-07 20:00,19.1
31-05-07 19:00,18.8
31-05-07 18:00,22.5
31-05-07 17:00,21.4
31-05-07 16:00,10.3
31-05-07 15:00,5.2
31-05-07 14:00,4.4
31-05-07 13:00,7.7
31-05-07 12:00,13.2
31-05-07 11:00,15.2
31-05-07 10:00,14.2
31-05-07 09:00,9.7
31-05-07 08:00,11.5
31-05-07 07:00,9.2
31-05-07 06:00,9.2
31-05-07 05:00,7.6
31-05-07 04:00,20.6
31-05-07 03:00,22.7
31-05-07 02:00,34.9
31-05-07 01:00,20.1
31-05-07 00:00,23.9
30-05-07 23:00,8.5
30-05-07 22:00,3.5
30-05-07 21:00,1.0
30-05-07 20:00,1.0
30-05-07 19:00,1.0
30-05-07 18:00,1.0
30-05-07 17:00,1.0
30-05-07 16:00,1.0
30-05-07 15:00,1.0
30-05-07 14:00,1.0
30-05-07 13:00,1.0
30-05-07 12:00,1.0
30-05-07 11:00,1.0
30-05-07 10:00,1.0
30-05-07 09:00,1.0
30-05-07 08:00,1.0
30-05-07 07:00,1.0
30-05-07 06:00,1.0
30-05-07 05:00,1.0
30-05-07 04:00,1.0
30-05-07 03:00,1.0
30-05-07 02:00,1.0
30-05-07 01:00,1.9
30-05-07 00:00,1.0
29-05-07 23:00,1.0
29-05-07 22:00,1.0
29-05-07 21:00,1.9
29-05-07 20:00,3.3
29-05-07 19:00,1.0
29-05-07 18:00,1.0
29-05-07 17:00,1.0
29-05-07 16:00,1.0
29-05-07 15:00,1.7
29-05-07 14:00,1.7
29-05-07 13:00,1.1
29-05-07 12:00,10.7
29-05-07 11:00,7.1
29-05-07 10:00,6.2
29-05-07 09:00,4.1
29-05-07 08:00,2.2
29-05-07 07:00,3.2
29-05-07 06:00,2.7
29-05-07 05:00,1.4
29-05-07 04:00,1.0
29-05-07 03:00,1.0
29-05-07 02:00,1.0
29-05-07 01:00,1.0
29-05-07 00:00,1.0
28-05-07 23:00,1.0
28-05-07 22:00,1.0
28-05-07 21:00,1.0
28-05-07 20:00,1.0
28-05-07 19:00,1.0
28-05-07 18:00,1.0
28-05-07 17:00,2.9
28-05-07 16:00,4.8
28-05-07 15:00,6.3
28-05-07 14:00,1.8
28-05-07 13:00,1.0
28-05-07 12:00,1.0
28-05-07 11:00,1.0
28-05-07 10:00,1.0
28-05-07 09:00,1.0
28-05-07 08:00,1.0
28-05-07 07:00,1.2
28-05-07 06:00,1.2
28-05-07 05:00,1.1
28-05-07 04:00,1.3
28-05-07 03:00,1.0
28-05-07 02:00,1.0
28-05-07 01:00,1.0
28-05-07 00:00,1.0
27-05-07 23:00,1.0
27-05-07 22:00,1.4
