Datum Zeit,Radebeul-Wahnsdorf O3
,µg/m³
01-06-07 00:00,70
31-05-07 23:00,78
31-05-07 22:00,76
31-05-07 21:00,79
31-05-07 20:00,85
31-05-07 19:00,96
31-05-07 18:00,99
31-05-07 17:00,96
31-05-07 16:00,93
31-05-07 15:00,96
31-05-07 14:00,94
31-05-07 13:00,105
31-05-07 12:00,99
31-05-07 11:00,89
31-05-07 10:00,81
31-05-07 09:00,61
31-05-07 08:00,32
31-05-07 07:00,24
31-05-07 06:00,25
31-05-07 05:00,22
31-05-07 04:00,22
31-05-07 03:00,26
31-05-07 02:00,29
31-05-07 01:00,29
31-05-07 00:00,35
30-05-07 23:00,54
30-05-07 22:00,85
30-05-07 21:00,92
30-05-07 20:00,89
30-05-07 19:00,95
30-05-07 18:00,92
30-05-07 17:00,90
30-05-07 16:00,84
30-05-07 15:00,83
30-05-07 14:00,78
30-05-07 13:00,74
30-05-07 12:00,70
30-05-07 11:00,64
30-05-07 10:00,63
30-05-07 09:00,56
30-05-07 08:00,55
30-05-07 07:00,50
30-05-07 06:00,53
30-05-07 05:00,54
30-05-07 04:00,57
30-05-07 03:00,64
30-05-07 02:00,65
30-05-07 01:00,64
30-05-07 00:00,56
29-05-07 23:00,61
29-05-07 22:00,52
29-05-07 21:00,51
29-05-07 20:00,40
29-05-07 19:00,64
29-05-07 18:00,74
29-05-07 17:00,77
29-05-07 16:00,79
29-05-07 15:00,66
29-05-07 14:00,51
29-05-07 13:00,46
29-05-07 12:00,66
29-05-07 11:00,70
29-05-07 10:00,62
29-05-07 09:00,49
29-05-07 08:00,39
29-05-07 07:00,39
29-05-07 06:00,48
29-05-07 05:00,56
29-05-07 04:00,64
29-05-07 03:00,69
29-05-07 02:00,61
29-05-07 01:00,56
29-05-07 00:00,60
28-05-07 23:00,60
28-05-07 22:00,61
28-05-07 21:00,61
28-05-07 20:00,63
28-05-07 19:00,68
28-05-07 18:00,74
28-05-07 17:00,85
28-05-07 16:00,101
28-05-07 15:00,102
28-05-07 14:00,97
28-05-07 13:00,95
28-05-07 12:00,83
28-05-07 11:00,75
28-05-07 10:00,75
28-05-07 09:00,78
28-05-07 08:00,67
28-05-07 07:00,55
28-05-07 06:00,41
28-05-07 05:00,54
28-05-07 04:00,57
28-05-07 03:00,50
28-05-07 02:00,64
28-05-07 01:00,67
28-05-07 00:00,66
27-05-07 23:00,79
27-05-07 22:00,82
27-05-07 21:00,85
27-05-07 20:00,77
27-05-07 19:00,87
27-05-07 18:00,98
27-05-07 17:00,84
27-05-07 16:00,71
27-05-07 15:00,67
27-05-07 14:00,76
27-05-07 13:00,79
27-05-07 12:00,83
27-05-07 11:00,86
27-05-07 10:00,71
27-05-07 09:00,56
27-05-07 08:00,52
27-05-07 07:00,44
27-05-07 06:00,47
27-05-07 05:00,57
27-05-07 04:00,53
27-05-07 03:00,50
27-05-07 02:00,62
27-05-07 01:00,58
27-05-07 00:00,82
26-05-07 23:00,81
26-05-07 22:00,85
26-05-07 21:00,78
26-05-07 20:00,76
26-05-07 19:00,76
26-05-07 18:00,70
26-05-07 17:00,80
26-05-07 16:00,84
26-05-07 15:00,109
26-05-07 14:00,122
26-05-07 13:00,130
26-05-07 12:00,116
26-05-07 11:00,99
26-05-07 10:00,69
26-05-07 09:00,54
26-05-07 08:00,47
26-05-07 07:00,48
26-05-07 06:00,47
26-05-07 05:00,48
26-05-07 04:00,51
26-05-07 03:00,51
26-05-07 02:00,60
26-05-07 01:00,63
26-05-07 00:00,68
25-05-07 23:00,69
25-05-07 22:00,86
25-05-07 21:00,93
25-05-07 20:00,84
25-05-07 19:00,86
25-05-07 18:00,110
25-05-07 17:00,140
25-05-07 16:00,154
25-05-07 15:00,148
25-05-07 14:00,146
25-05-07 13:00,146
25-05-07 12:00,136
25-05-07 11:00,128
25-05-07 10:00,107
25-05-07 09:00,85
25-05-07 08:00,60
25-05-07 07:00,63
25-05-07 06:00,64
25-05-07 05:00,68
25-05-07 04:00,74
25-05-07 03:00,72
25-05-07 02:00,69
25-05-07 01:00,68
25-05-07 00:00,69
24-05-07 23:00,82
24-05-07 22:00,88
24-05-07 21:00,94
24-05-07 20:00,101
24-05-07 19:00,101
24-05-07 18:00,107
24-05-07 17:00,114
24-05-07 16:00,120
24-05-07 15:00,122
24-05-07 14:00,114
24-05-07 13:00,106
24-05-07 12:00,106
24-05-07 11:00,103
24-05-07 10:00,88
24-05-07 09:00,67
24-05-07 08:00,48
24-05-07 07:00,24
24-05-07 06:00,16
24-05-07 05:00,13
24-05-07 04:00,33
24-05-07 03:00,50
24-05-07 02:00,49
24-05-07 01:00,50
24-05-07 00:00,71
23-05-07 23:00,77
