Datum Zeit,Freiberg O3
,µg/m³
01-06-07 00:00,46
31-05-07 23:00,46
31-05-07 22:00,53
31-05-07 21:00,71
31-05-07 20:00,81
31-05-07 19:00,90
31-05-07 18:00,80
31-05-07 17:00,76
31-05-07 16:00,73
31-05-07 15:00,77
31-05-07 14:00,86
31-05-07 13:00,80
31-05-07 12:00,
31-05-07 11:00,
31-05-07 10:00,68
31-05-07 09:00,65
31-05-07 08:00,45
31-05-07 07:00,44
31-05-07 06:00,25
31-05-07 05:00,25
31-05-07 04:00,30
31-05-07 03:00,33
31-05-07 02:00,34
31-05-07 01:00,38
31-05-07 00:00,41
30-05-07 23:00,44
30-05-07 22:00,44
30-05-07 21:00,57
30-05-07 20:00,74
30-05-07 19:00,95
30-05-07 18:00,99
30-05-07 17:00,87
30-05-07 16:00,84
30-05-07 15:00,83
30-05-07 14:00,80
30-05-07 13:00,76
30-05-07 12:00,67
30-05-07 11:00,55
30-05-07 10:00,56
30-05-07 09:00,51
30-05-07 08:00,52
30-05-07 07:00,50
30-05-07 06:00,50
30-05-07 05:00,58
30-05-07 04:00,62
30-05-07 03:00,60
30-05-07 02:00,66
30-05-07 01:00,72
30-05-07 00:00,66
29-05-07 23:00,58
29-05-07 22:00,66
29-05-07 21:00,57
29-05-07 20:00,44
29-05-07 19:00,38
29-05-07 18:00,56
29-05-07 17:00,65
29-05-07 16:00,59
29-05-07 15:00,60
29-05-07 14:00,50
29-05-07 13:00,50
29-05-07 12:00,54
29-05-07 11:00,38
29-05-07 10:00,50
29-05-07 09:00,37
29-05-07 08:00,38
29-05-07 07:00,31
29-05-07 06:00,32
29-05-07 05:00,51
29-05-07 04:00,56
29-05-07 03:00,47
29-05-07 02:00,43
29-05-07 01:00,43
29-05-07 00:00,42
28-05-07 23:00,45
28-05-07 22:00,54
28-05-07 21:00,60
28-05-07 20:00,63
28-05-07 19:00,59
28-05-07 18:00,70
28-05-07 17:00,78
28-05-07 16:00,84
28-05-07 15:00,84
28-05-07 14:00,80
28-05-07 13:00,70
28-05-07 12:00,67
28-05-07 11:00,70
28-05-07 10:00,68
28-05-07 09:00,70
28-05-07 08:00,69
28-05-07 07:00,60
28-05-07 06:00,55
28-05-07 05:00,59
28-05-07 04:00,64
28-05-07 03:00,65
28-05-07 02:00,60
28-05-07 01:00,52
28-05-07 00:00,60
27-05-07 23:00,73
27-05-07 22:00,80
27-05-07 21:00,88
27-05-07 20:00,68
27-05-07 19:00,72
27-05-07 18:00,80
27-05-07 17:00,78
27-05-07 16:00,61
27-05-07 15:00,57
27-05-07 14:00,58
27-05-07 13:00,61
27-05-07 12:00,77
27-05-07 11:00,77
27-05-07 10:00,73
27-05-07 09:00,77
27-05-07 08:00,77
27-05-07 07:00,50
27-05-07 06:00,50
27-05-07 05:00,49
27-05-07 04:00,52
27-05-07 03:00,62
27-05-07 02:00,83
27-05-07 01:00,92
27-05-07 00:00,88
26-05-07 23:00,87
26-05-07 22:00,81
26-05-07 21:00,53
26-05-07 20:00,44
26-05-07 19:00,54
26-05-07 18:00,57
26-05-07 17:00,74
26-05-07 16:00,90
26-05-07 15:00,90
26-05-07 14:00,106
26-05-07 13:00,122
26-05-07 12:00,106
26-05-07 11:00,95
26-05-07 10:00,84
26-05-07 09:00,75
26-05-07 08:00,48
26-05-07 07:00,39
26-05-07 06:00,45
26-05-07 05:00,55
26-05-07 04:00,69
26-05-07 03:00,69
26-05-07 02:00,70
26-05-07 01:00,84
26-05-07 00:00,84
25-05-07 23:00,60
25-05-07 22:00,82
25-05-07 21:00,78
25-05-07 20:00,87
25-05-07 19:00,84
25-05-07 18:00,97
25-05-07 17:00,103
25-05-07 16:00,95
25-05-07 15:00,117
25-05-07 14:00,122
25-05-07 13:00,125
25-05-07 12:00,127
25-05-07 11:00,117
25-05-07 10:00,114
25-05-07 09:00,106
25-05-07 08:00,93
25-05-07 07:00,65
25-05-07 06:00,66
25-05-07 05:00,73
25-05-07 04:00,94
25-05-07 03:00,76
25-05-07 02:00,74
25-05-07 01:00,71
25-05-07 00:00,66
24-05-07 23:00,78
24-05-07 22:00,79
24-05-07 21:00,84
24-05-07 20:00,99
24-05-07 19:00,109
24-05-07 18:00,117
24-05-07 17:00,126
24-05-07 16:00,113
24-05-07 15:00,97
24-05-07 14:00,112
24-05-07 13:00,99
24-05-07 12:00,91
24-05-07 11:00,95
24-05-07 10:00,90
24-05-07 09:00,71
24-05-07 08:00,55
24-05-07 07:00,34
24-05-07 06:00,22
24-05-07 05:00,24
24-05-07 04:00,25
24-05-07 03:00,24
24-05-07 02:00,31
24-05-07 01:00,46
24-05-07 00:00,48
23-05-07 23:00,43
23-05-07 22:00,58
23-05-07 21:00,74
23-05-07 20:00,82
23-05-07 19:00,96
23-05-07 18:00,98
23-05-07 17:00,93
23-05-07 16:00,94
23-05-07 15:00,96
23-05-07 14:00,87
23-05-07 13:00,90
23-05-07 12:00,82
23-05-07 11:00,70
23-05-07 10:00,69
23-05-07 09:00,69
23-05-07 08:00,54
23-05-07 07:00,23
23-05-07 06:00,14
23-05-07 05:00,36
23-05-07 04:00,56
23-05-07 03:00,71
23-05-07 02:00,66
23-05-07 01:00,59
23-05-07 00:00,66
22-05-07 23:00,68
22-05-07 22:00,72
22-05-07 21:00,80
22-05-07 20:00,82
22-05-07 19:00,96
22-05-07 18:00,100
22-05-07 17:00,116
22-05-07 16:00,123
22-05-07 15:00,126
22-05-07 14:00,138
22-05-07 13:00,137
22-05-07 12:00,138
22-05-07 11:00,126
22-05-07 10:00,102
22-05-07 09:00,101
22-05-07 08:00,73
22-05-07 07:00,48
22-05-07 06:00,36
22-05-07 05:00,62
22-05-07 04:00,51
22-05-07 03:00,62
22-05-07 02:00,70
22-05-07 01:00,73
22-05-07 00:00,80
21-05-07 23:00,82
21-05-07 22:00,79
21-05-07 21:00,85
21-05-07 20:00,110
21-05-07 19:00,135
21-05-07 18:00,133
21-05-07 17:00,128
21-05-07 16:00,122
21-05-07 15:00,117
21-05-07 14:00,120
