Datum Zeit,Leipzig-Mitte PM2.5
,µg/m³
31-05-07,14.76
30-05-07,
29-05-07,17.38
28-05-07,
27-05-07,13.82
26-05-07,
25-05-07,19.35
24-05-07,
23-05-07,29.76
22-05-07,
21-05-07,21.80
20-05-07,
19-05-07,13.00
18-05-07,
17-05-07,7.79
16-05-07,
15-05-07,8.89
14-05-07,
13-05-07,9.33
12-05-07,
11-05-07,17.63
10-05-07,
09-05-07,12.71
08-05-07,
07-05-07,14.83
06-05-07,
05-05-07,15.42
04-05-07,
03-05-07,19.04
02-05-07,
01-05-07,8.47

