Datum Zeit,Plauen-Sued PM10
,µg/m³
31-05-07,
30-05-07,
29-05-07,8
28-05-07,19
27-05-07,18
26-05-07,30
25-05-07,29
24-05-07,26
23-05-07,33
22-05-07,28
21-05-07,24
20-05-07,17
19-05-07,15
18-05-07,16
17-05-07,9
16-05-07,14
15-05-07,17
14-05-07,22
13-05-07,16
12-05-07,12
11-05-07,20
10-05-07,22
09-05-07,14
08-05-07,11
07-05-07,24
06-05-07,25
05-05-07,32
04-05-07,31
03-05-07,24
02-05-07,22
01-05-07,41

