Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2011-09-01,,,,,,18,,,
2011-09-01,01:00,,1,16,,,,,
2011-09-01,02:00,,1,19,,,,,
2011-09-01,03:00,,1,15,,,,,
2011-09-01,04:00,,1,11,,,,,
2011-09-01,05:00,,2,15,,,,,
2011-09-01,06:00,,2,23,,,,,
2011-09-01,07:00,,17,29,,,,,
2011-09-01,08:00,,10,19,,,,,
2011-09-01,09:00,,9,15,,,,,
2011-09-01,10:00,,7,14,,,,,
2011-09-01,11:00,,2,10,,,,,
2011-09-01,12:00,,1,8,,,,,
2011-09-01,13:00,,1,7,,,,,
2011-09-01,14:00,,1,6,,,,,
2011-09-01,15:00,,1,6,,,,,
2011-09-01,16:00,,1,6,,,,,
2011-09-01,17:00,,1,6,,,,,
2011-09-01,18:00,,1,6,,,,,
2011-09-01,19:00,,1,8,,,,,
2011-09-01,20:00,,1,9,,,,,
2011-09-01,21:00,,1,13,,,,,
2011-09-01,22:00,,1,14,,,,,
2011-09-01,23:00,,1,14,,,,,
2011-09-02,,,,,,15,,,
2011-09-02,00:00,,1,14,,,,,
2011-09-02,01:00,,1,15,,,,,
2011-09-02,02:00,,1,15,,,,,
2011-09-02,03:00,,1,18,,,,,
2011-09-02,04:00,,1,20,,,,,
2011-09-02,05:00,,1,17,,,,,
2011-09-02,06:00,,3,17,,,,,
2011-09-02,07:00,,4,19,,,,,
2011-09-02,08:00,,6,18,,,,,
2011-09-02,09:00,,4,13,,,,,
2011-09-02,10:00,,4,13,,,,,
2011-09-02,11:00,,1,9,,,,,
2011-09-02,12:00,,1,8,,,,,
2011-09-02,13:00,,2,10,,,,,
2011-09-02,14:00,,3,10,,,,,
2011-09-02,15:00,,1,8,,,,,
2011-09-02,16:00,,1,7,,,,,
2011-09-02,17:00,,1,8,,,,,
2011-09-02,18:00,,1,8,,,,,
2011-09-02,19:00,,2,11,,,,,
2011-09-02,20:00,,2,14,,,,,
2011-09-02,21:00,,1,21,,,,,
2011-09-02,22:00,,1,24,,,,,
2011-09-02,23:00,,1,19,,,,,
2011-09-03,,,,,,12,,,
2011-09-03,00:00,,1,17,,,,,
2011-09-03,01:00,,1,15,,,,,
2011-09-03,02:00,,1,12,,,,,
2011-09-03,03:00,,1,10,,,,,
2011-09-03,04:00,,1,9,,,,,
2011-09-03,05:00,,1,11,,,,,
2011-09-03,06:00,,1,13,,,,,
2011-09-03,07:00,,2,11,,,,,
2011-09-03,08:00,,3,10,,,,,
2011-09-03,09:00,,3,10,,,,,
2011-09-03,10:00,,3,10,,,,,
2011-09-03,11:00,,1,8,,,,,
2011-09-03,12:00,,1,6,,,,,
2011-09-03,13:00,,1,5,,,,,
2011-09-03,14:00,,1,5,,,,,
2011-09-03,15:00,,1,5,,,,,
2011-09-03,16:00,,1,5,,,,,
2011-09-03,17:00,,1,5,,,,,
2011-09-03,18:00,,1,6,,,,,
2011-09-03,19:00,,1,6,,,,,
2011-09-03,20:00,,1,6,,,,,
