Datum Zeit,Plauen-Sued O3
,µg/m³
01-08-01 00:00,19
31-07-01 23:00,18
31-07-01 22:00,43
31-07-01 21:00,63
31-07-01 20:00,121
31-07-01 19:00,124
31-07-01 18:00,125
31-07-01 17:00,125
31-07-01 16:00,126
31-07-01 15:00,122
31-07-01 14:00,124
31-07-01 13:00,130
31-07-01 12:00,126
31-07-01 11:00,140
31-07-01 10:00,88
31-07-01 09:00,38
31-07-01 08:00,15
31-07-01 07:00,12
31-07-01 06:00,6
31-07-01 05:00,
31-07-01 04:00,1
31-07-01 03:00,2
31-07-01 02:00,4
31-07-01 01:00,10
31-07-01 00:00,7
30-07-01 23:00,11
30-07-01 22:00,13
30-07-01 21:00,11
30-07-01 20:00,11
30-07-01 19:00,72
30-07-01 18:00,103
30-07-01 17:00,97
30-07-01 16:00,85
30-07-01 15:00,82
30-07-01 14:00,85
30-07-01 13:00,76
30-07-01 12:00,86
30-07-01 11:00,67
30-07-01 10:00,71
30-07-01 09:00,52
30-07-01 08:00,19
30-07-01 07:00,5
30-07-01 06:00,1
30-07-01 05:00,
30-07-01 04:00,1
30-07-01 03:00,1
30-07-01 02:00,3
30-07-01 01:00,9
30-07-01 00:00,10
29-07-01 23:00,12
29-07-01 22:00,6
29-07-01 21:00,71
29-07-01 20:00,105
29-07-01 19:00,118
29-07-01 18:00,114
29-07-01 17:00,118
29-07-01 16:00,109
29-07-01 15:00,113
29-07-01 14:00,115
29-07-01 13:00,108
29-07-01 12:00,99
29-07-01 11:00,90
29-07-01 10:00,84
29-07-01 09:00,82
29-07-01 08:00,60
29-07-01 07:00,18
29-07-01 06:00,
29-07-01 05:00,10
29-07-01 04:00,14
29-07-01 03:00,14
29-07-01 02:00,12
29-07-01 01:00,9
29-07-01 00:00,7
28-07-01 23:00,8
28-07-01 22:00,7
28-07-01 21:00,11
28-07-01 20:00,24
28-07-01 19:00,56
28-07-01 18:00,114
28-07-01 17:00,118
28-07-01 16:00,128
28-07-01 15:00,126
28-07-01 14:00,118
28-07-01 13:00,120
28-07-01 12:00,108
28-07-01 11:00,96
28-07-01 10:00,75
28-07-01 09:00,44
28-07-01 08:00,24
28-07-01 07:00,15
28-07-01 06:00,
28-07-01 05:00,1
28-07-01 04:00,1
28-07-01 03:00,2
28-07-01 02:00,2
28-07-01 01:00,2
28-07-01 00:00,5
27-07-01 23:00,8
27-07-01 22:00,16
27-07-01 21:00,36
27-07-01 20:00,96
27-07-01 19:00,127
27-07-01 18:00,127
27-07-01 17:00,121
27-07-01 16:00,121
27-07-01 15:00,115
27-07-01 14:00,102
27-07-01 13:00,96
27-07-01 12:00,93
27-07-01 11:00,94
27-07-01 10:00,63
27-07-01 09:00,33
27-07-01 08:00,13
27-07-01 07:00,9
27-07-01 06:00,
27-07-01 05:00,1
27-07-01 04:00,1
27-07-01 03:00,2
27-07-01 02:00,1
27-07-01 01:00,4
27-07-01 00:00,6
26-07-01 23:00,11
26-07-01 22:00,12
26-07-01 21:00,21
26-07-01 20:00,67
26-07-01 19:00,104
26-07-01 18:00,98
26-07-01 17:00,95
26-07-01 16:00,100
26-07-01 15:00,97
26-07-01 14:00,91
26-07-01 13:00,91
26-07-01 12:00,86
26-07-01 11:00,79
26-07-01 10:00,55
26-07-01 09:00,37
26-07-01 08:00,12
26-07-01 07:00,
26-07-01 06:00,1
26-07-01 05:00,1
26-07-01 04:00,1
26-07-01 03:00,1
26-07-01 02:00,1
26-07-01 01:00,3
26-07-01 00:00,7
25-07-01 23:00,9
25-07-01 22:00,11
25-07-01 21:00,21
25-07-01 20:00,80
25-07-01 19:00,100
25-07-01 18:00,105
25-07-01 17:00,99
25-07-01 16:00,99
25-07-01 15:00,92
