Datum Zeit,Freiberg O3
,µg/m³
01-08-01 00:00,56
31-07-01 23:00,44
31-07-01 22:00,39
31-07-01 21:00,29
31-07-01 20:00,82
31-07-01 19:00,122
31-07-01 18:00,107
31-07-01 17:00,109
31-07-01 16:00,113
31-07-01 15:00,137
31-07-01 14:00,143
31-07-01 13:00,137
31-07-01 12:00,144
31-07-01 11:00,131
31-07-01 10:00,124
31-07-01 09:00,82
31-07-01 08:00,63
31-07-01 07:00,40
31-07-01 06:00,
31-07-01 05:00,47
31-07-01 04:00,64
31-07-01 03:00,71
31-07-01 02:00,76
31-07-01 01:00,74
31-07-01 00:00,70
30-07-01 23:00,61
30-07-01 22:00,50
30-07-01 21:00,53
30-07-01 20:00,59
30-07-01 19:00,104
30-07-01 18:00,115
30-07-01 17:00,118
30-07-01 16:00,116
30-07-01 15:00,112
30-07-01 14:00,108
30-07-01 13:00,104
30-07-01 12:00,102
30-07-01 11:00,97
30-07-01 10:00,84
30-07-01 09:00,67
30-07-01 08:00,40
30-07-01 07:00,17
30-07-01 06:00,
30-07-01 05:00,15
30-07-01 04:00,30
30-07-01 03:00,25
30-07-01 02:00,33
30-07-01 01:00,41
30-07-01 00:00,51
29-07-01 23:00,61
29-07-01 22:00,88
29-07-01 21:00,102
29-07-01 20:00,96
29-07-01 19:00,115
29-07-01 18:00,120
29-07-01 17:00,118
29-07-01 16:00,109
29-07-01 15:00,108
29-07-01 14:00,101
29-07-01 13:00,85
29-07-01 12:00,82
29-07-01 11:00,70
29-07-01 10:00,60
29-07-01 09:00,55
29-07-01 08:00,59
29-07-01 07:00,
29-07-01 06:00,38
29-07-01 05:00,41
29-07-01 04:00,45
29-07-01 03:00,48
29-07-01 02:00,52
29-07-01 01:00,64
29-07-01 00:00,59
28-07-01 23:00,54
28-07-01 22:00,52
28-07-01 21:00,53
28-07-01 20:00,78
28-07-01 19:00,108
28-07-01 18:00,118
28-07-01 17:00,111
28-07-01 16:00,105
28-07-01 15:00,98
28-07-01 14:00,102
28-07-01 13:00,99
28-07-01 12:00,97
28-07-01 11:00,99
28-07-01 10:00,93
28-07-01 09:00,73
28-07-01 08:00,46
28-07-01 07:00,
28-07-01 06:00,43
28-07-01 05:00,43
28-07-01 04:00,44
28-07-01 03:00,44
28-07-01 02:00,46
28-07-01 01:00,45
28-07-01 00:00,43
27-07-01 23:00,38
27-07-01 22:00,36
27-07-01 21:00,30
27-07-01 20:00,94
27-07-01 19:00,108
27-07-01 18:00,109
27-07-01 17:00,121
27-07-01 16:00,124
27-07-01 15:00,118
27-07-01 14:00,113
27-07-01 13:00,108
27-07-01 12:00,108
27-07-01 11:00,93
27-07-01 10:00,84
27-07-01 09:00,44
27-07-01 08:00,
27-07-01 07:00,17
27-07-01 06:00,18
27-07-01 05:00,22
27-07-01 04:00,31
27-07-01 03:00,35
27-07-01 02:00,37
27-07-01 01:00,42
27-07-01 00:00,30
26-07-01 23:00,41
26-07-01 22:00,53
26-07-01 21:00,52
26-07-01 20:00,93
26-07-01 19:00,107
26-07-01 18:00,109
26-07-01 17:00,111
26-07-01 16:00,109
26-07-01 15:00,106
26-07-01 14:00,102
26-07-01 13:00,91
26-07-01 12:00,88
26-07-01 11:00,82
26-07-01 10:00,71
26-07-01 09:00,57
26-07-01 08:00,
26-07-01 07:00,44
26-07-01 06:00,35
26-07-01 05:00,20
26-07-01 04:00,46
26-07-01 03:00,55
26-07-01 02:00,61
26-07-01 01:00,73
26-07-01 00:00,78
25-07-01 23:00,84
25-07-01 22:00,84
25-07-01 21:00,86
25-07-01 20:00,86
25-07-01 19:00,99
25-07-01 18:00,109
25-07-01 17:00,109
25-07-01 16:00,97
25-07-01 15:00,93
25-07-01 14:00,91
25-07-01 13:00,87
25-07-01 12:00,81
25-07-01 11:00,77
25-07-01 10:00,69
25-07-01 09:00,
25-07-01 08:00,43
25-07-01 07:00,38
25-07-01 06:00,19
25-07-01 05:00,28
25-07-01 04:00,16
25-07-01 03:00,9
25-07-01 02:00,14
25-07-01 01:00,21
25-07-01 00:00,5
24-07-01 23:00,9
24-07-01 22:00,15
24-07-01 21:00,40
24-07-01 20:00,63
24-07-01 19:00,71
24-07-01 18:00,65
24-07-01 17:00,61
24-07-01 16:00,78
24-07-01 15:00,77
24-07-01 14:00,85
24-07-01 13:00,89
24-07-01 12:00,89
24-07-01 11:00,79
24-07-01 10:00,78
24-07-01 09:00,
24-07-01 08:00,43
24-07-01 07:00,10
24-07-01 06:00,11
24-07-01 05:00,12
24-07-01 04:00,25
24-07-01 03:00,29
24-07-01 02:00,30
24-07-01 01:00,28
24-07-01 00:00,25
23-07-01 23:00,26
23-07-01 22:00,19
23-07-01 21:00,27
23-07-01 20:00,59
23-07-01 19:00,71
23-07-01 18:00,73
23-07-01 17:00,84
23-07-01 16:00,77
23-07-01 15:00,71
23-07-01 14:00,82
23-07-01 13:00,82
23-07-01 12:00,77
23-07-01 11:00,73
23-07-01 10:00,69
23-07-01 09:00,
23-07-01 08:00,43
23-07-01 07:00,9
23-07-01 06:00,18
23-07-01 05:00,28
23-07-01 04:00,38
23-07-01 03:00,46
23-07-01 02:00,47
23-07-01 01:00,43
23-07-01 00:00,42
22-07-01 23:00,
22-07-01 22:00,34
22-07-01 21:00,59
22-07-01 20:00,73
22-07-01 19:00,83
22-07-01 18:00,88
22-07-01 17:00,92
22-07-01 16:00,97
22-07-01 15:00,96
22-07-01 14:00,99
22-07-01 13:00,101
22-07-01 12:00,100
22-07-01 11:00,99
22-07-01 10:00,94
22-07-01 09:00,88
22-07-01 08:00,53
22-07-01 07:00,28
22-07-01 06:00,33
22-07-01 05:00,30
22-07-01 04:00,29
22-07-01 03:00,31
22-07-01 02:00,30
22-07-01 01:00,32
22-07-01 00:00,
21-07-01 23:00,29
21-07-01 22:00,23
21-07-01 21:00,25
21-07-01 20:00,45
21-07-01 19:00,85
21-07-01 18:00,79
21-07-01 17:00,77
21-07-01 16:00,74
21-07-01 15:00,72
21-07-01 14:00,71
21-07-01 13:00,61
21-07-01 12:00,61
21-07-01 11:00,58
21-07-01 10:00,54
21-07-01 09:00,51
21-07-01 08:00,46
21-07-01 07:00,41
21-07-01 06:00,39
21-07-01 05:00,40
21-07-01 04:00,43
21-07-01 03:00,47
21-07-01 02:00,48
21-07-01 01:00,55
21-07-01 00:00,
20-07-01 23:00,75
20-07-01 22:00,73
20-07-01 21:00,66
20-07-01 20:00,78
20-07-01 19:00,83
