Datum Zeit,Leipzig-Mitte O3
,µg/m³
01-08-01 00:00,38
31-07-01 23:00,39
31-07-01 22:00,54
31-07-01 21:00,52
31-07-01 20:00,54
31-07-01 19:00,77
31-07-01 18:00,60
31-07-01 17:00,76
31-07-01 16:00,73
31-07-01 15:00,84
31-07-01 14:00,94
31-07-01 13:00,97
31-07-01 12:00,108
31-07-01 11:00,92
31-07-01 10:00,73
31-07-01 09:00,43
31-07-01 08:00,11
31-07-01 07:00,4
31-07-01 06:00,7
31-07-01 05:00,4
31-07-01 04:00,
31-07-01 03:00,25
31-07-01 02:00,31
31-07-01 01:00,33
31-07-01 00:00,26
30-07-01 23:00,48
30-07-01 22:00,58
30-07-01 21:00,63
30-07-01 20:00,47
30-07-01 19:00,61
30-07-01 18:00,60
30-07-01 17:00,79
30-07-01 16:00,93
30-07-01 15:00,89
30-07-01 14:00,86
30-07-01 13:00,84
30-07-01 12:00,77
30-07-01 11:00,76
30-07-01 10:00,53
30-07-01 09:00,44
30-07-01 08:00,17
30-07-01 07:00,10
30-07-01 06:00,7
30-07-01 05:00,
30-07-01 04:00,16
30-07-01 03:00,18
30-07-01 02:00,4
30-07-01 01:00,16
30-07-01 00:00,16
29-07-01 23:00,26
29-07-01 22:00,37
29-07-01 21:00,36
29-07-01 20:00,54
29-07-01 19:00,71
29-07-01 18:00,83
29-07-01 17:00,89
29-07-01 16:00,90
29-07-01 15:00,87
29-07-01 14:00,89
29-07-01 13:00,84
29-07-01 12:00,76
29-07-01 11:00,63
29-07-01 10:00,57
29-07-01 09:00,37
29-07-01 08:00,44
29-07-01 07:00,49
29-07-01 06:00,47
29-07-01 05:00,
29-07-01 04:00,73
29-07-01 03:00,79
29-07-01 02:00,42
29-07-01 01:00,17
29-07-01 00:00,20
28-07-01 23:00,33
28-07-01 22:00,31
28-07-01 21:00,63
28-07-01 20:00,51
28-07-01 19:00,88
28-07-01 18:00,102
28-07-01 17:00,90
28-07-01 16:00,102
28-07-01 15:00,94
28-07-01 14:00,97
28-07-01 13:00,96
28-07-01 12:00,95
28-07-01 11:00,77
28-07-01 10:00,58
28-07-01 09:00,51
28-07-01 08:00,27
28-07-01 07:00,14
28-07-01 06:00,
28-07-01 05:00,22
28-07-01 04:00,38
28-07-01 03:00,17
28-07-01 02:00,1
28-07-01 01:00,1
28-07-01 00:00,1
27-07-01 23:00,3
27-07-01 22:00,17
27-07-01 21:00,37
27-07-01 20:00,66
27-07-01 19:00,66
27-07-01 18:00,75
27-07-01 17:00,76
27-07-01 16:00,73
27-07-01 15:00,80
27-07-01 14:00,67
27-07-01 13:00,78
27-07-01 12:00,79
27-07-01 11:00,62
27-07-01 10:00,54
27-07-01 09:00,39
27-07-01 08:00,30
27-07-01 07:00,33
27-07-01 06:00,
27-07-01 05:00,46
27-07-01 04:00,62
27-07-01 03:00,68
27-07-01 02:00,39
27-07-01 01:00,32
27-07-01 00:00,16
26-07-01 23:00,15
26-07-01 22:00,35
26-07-01 21:00,31
26-07-01 20:00,45
26-07-01 19:00,70
26-07-01 18:00,68
26-07-01 17:00,78
26-07-01 16:00,82
26-07-01 15:00,79
26-07-01 14:00,76
26-07-01 13:00,66
26-07-01 12:00,52
26-07-01 11:00,42
26-07-01 10:00,26
26-07-01 09:00,21
26-07-01 08:00,15
26-07-01 07:00,
26-07-01 06:00,9
26-07-01 05:00,15
26-07-01 04:00,29
26-07-01 03:00,41
26-07-01 02:00,47
26-07-01 01:00,53
26-07-01 00:00,60
25-07-01 23:00,47
25-07-01 22:00,48
25-07-01 21:00,55
25-07-01 20:00,63
25-07-01 19:00,57
25-07-01 18:00,56
25-07-01 17:00,66
25-07-01 16:00,71
25-07-01 15:00,66
25-07-01 14:00,63
25-07-01 13:00,65
25-07-01 12:00,57
25-07-01 11:00,43
25-07-01 10:00,28
25-07-01 09:00,25
25-07-01 08:00,
25-07-01 07:00,6
25-07-01 06:00,4
25-07-01 05:00,4
25-07-01 04:00,12
25-07-01 03:00,15
25-07-01 02:00,25
25-07-01 01:00,32
25-07-01 00:00,42
24-07-01 23:00,50
24-07-01 22:00,48
24-07-01 21:00,43
24-07-01 20:00,59
24-07-01 19:00,84
24-07-01 18:00,78
24-07-01 17:00,66
24-07-01 16:00,54
24-07-01 15:00,69
24-07-01 14:00,72
24-07-01 13:00,61
24-07-01 12:00,69
24-07-01 11:00,53
24-07-01 10:00,36
24-07-01 09:00,
24-07-01 08:00,11
24-07-01 07:00,4
24-07-01 06:00,6
24-07-01 05:00,19
24-07-01 04:00,33
24-07-01 03:00,28
24-07-01 02:00,37
24-07-01 01:00,36
24-07-01 00:00,43
23-07-01 23:00,44
23-07-01 22:00,36
23-07-01 21:00,37
23-07-01 20:00,55
23-07-01 19:00,73
23-07-01 18:00,75
23-07-01 17:00,80
23-07-01 16:00,78
23-07-01 15:00,83
23-07-01 14:00,78
23-07-01 13:00,75
23-07-01 12:00,81
23-07-01 11:00,68
23-07-01 10:00,42
23-07-01 09:00,
23-07-01 08:00,8
23-07-01 07:00,8
23-07-01 06:00,13
23-07-01 05:00,22
23-07-01 04:00,17
23-07-01 03:00,24
23-07-01 02:00,20
23-07-01 01:00,36
23-07-01 00:00,44
22-07-01 23:00,35
22-07-01 22:00,54
22-07-01 21:00,69
