Datum Zeit,Dresden-Nord NO2
,µg/m³
01-08-01 00:00,57
31-07-01 23:00,64
31-07-01 22:00,78
31-07-01 21:00,53
31-07-01 20:00,74
31-07-01 19:00,37
31-07-01 18:00,38
31-07-01 17:00,79
31-07-01 16:00,85
31-07-01 15:00,86
31-07-01 14:00,82
31-07-01 13:00,83
31-07-01 12:00,88
31-07-01 11:00,83
31-07-01 10:00,59
31-07-01 09:00,61
31-07-01 08:00,62
31-07-01 07:00,62
31-07-01 06:00,52
31-07-01 05:00,38
31-07-01 04:00,
31-07-01 03:00,24
31-07-01 02:00,24
31-07-01 01:00,29
31-07-01 00:00,39
30-07-01 23:00,52
30-07-01 22:00,86
30-07-01 21:00,84
30-07-01 20:00,108
30-07-01 19:00,78
30-07-01 18:00,64
30-07-01 17:00,74
30-07-01 16:00,63
30-07-01 15:00,65
30-07-01 14:00,61
30-07-01 13:00,66
30-07-01 12:00,53
30-07-01 11:00,64
30-07-01 10:00,65
30-07-01 09:00,78
30-07-01 08:00,59
30-07-01 07:00,47
30-07-01 06:00,44
30-07-01 05:00,36
30-07-01 04:00,
30-07-01 03:00,22
30-07-01 02:00,19
30-07-01 01:00,41
30-07-01 00:00,73
29-07-01 23:00,63
29-07-01 22:00,65
29-07-01 21:00,43
29-07-01 20:00,49
29-07-01 19:00,48
29-07-01 18:00,61
29-07-01 17:00,40
29-07-01 16:00,29
29-07-01 15:00,31
29-07-01 14:00,20
29-07-01 13:00,23
29-07-01 12:00,26
29-07-01 11:00,35
29-07-01 10:00,34
29-07-01 09:00,36
29-07-01 08:00,53
29-07-01 07:00,36
29-07-01 06:00,28
29-07-01 05:00,
29-07-01 04:00,27
29-07-01 03:00,24
29-07-01 02:00,25
29-07-01 01:00,38
29-07-01 00:00,41
28-07-01 23:00,50
28-07-01 22:00,80
28-07-01 21:00,81
28-07-01 20:00,62
28-07-01 19:00,42
28-07-01 18:00,29
28-07-01 17:00,17
28-07-01 16:00,18
28-07-01 15:00,22
28-07-01 14:00,22
28-07-01 13:00,30
28-07-01 12:00,34
28-07-01 11:00,44
28-07-01 10:00,42
28-07-01 09:00,50
28-07-01 08:00,31
28-07-01 07:00,25
28-07-01 06:00,25
28-07-01 05:00,
28-07-01 04:00,27
28-07-01 03:00,33
28-07-01 02:00,38
28-07-01 01:00,53
28-07-01 00:00,72
27-07-01 23:00,86
27-07-01 22:00,112
27-07-01 21:00,129
27-07-01 20:00,92
27-07-01 19:00,73
27-07-01 18:00,50
27-07-01 17:00,63
27-07-01 16:00,54
27-07-01 15:00,55
27-07-01 14:00,24
27-07-01 13:00,46
27-07-01 12:00,43
27-07-01 11:00,55
27-07-01 10:00,78
27-07-01 09:00,64
27-07-01 08:00,60
27-07-01 07:00,47
27-07-01 06:00,
27-07-01 05:00,46
27-07-01 04:00,37
27-07-01 03:00,39
27-07-01 02:00,47
27-07-01 01:00,66
27-07-01 00:00,68
26-07-01 23:00,91
26-07-01 22:00,91
26-07-01 21:00,91
26-07-01 20:00,98
26-07-01 19:00,85
26-07-01 18:00,72
26-07-01 17:00,69
26-07-01 16:00,68
26-07-01 15:00,53
26-07-01 14:00,47
26-07-01 13:00,48
26-07-01 12:00,32
26-07-01 11:00,50
26-07-01 10:00,44
26-07-01 09:00,60
26-07-01 08:00,63
26-07-01 07:00,70
26-07-01 06:00,
26-07-01 05:00,64
26-07-01 04:00,51
26-07-01 03:00,47
26-07-01 02:00,53
26-07-01 01:00,45
26-07-01 00:00,55
25-07-01 23:00,62
25-07-01 22:00,55
25-07-01 21:00,68
25-07-01 20:00,65
25-07-01 19:00,75
25-07-01 18:00,36
25-07-01 17:00,32
25-07-01 16:00,42
25-07-01 15:00,32
25-07-01 14:00,53
25-07-01 13:00,38
25-07-01 12:00,22
25-07-01 11:00,30
25-07-01 10:00,36
25-07-01 09:00,54
25-07-01 08:00,63
25-07-01 07:00,
25-07-01 06:00,66
25-07-01 05:00,65
25-07-01 04:00,44
25-07-01 03:00,39
25-07-01 02:00,42
25-07-01 01:00,45
25-07-01 00:00,52
24-07-01 23:00,57
24-07-01 22:00,68
24-07-01 21:00,70
24-07-01 20:00,93
24-07-01 19:00,60
24-07-01 18:00,27
24-07-01 17:00,25
24-07-01 16:00,42
24-07-01 15:00,24
24-07-01 14:00,28
24-07-01 13:00,31
24-07-01 12:00,29
24-07-01 11:00,33
24-07-01 10:00,41
24-07-01 09:00,69
24-07-01 08:00,59
24-07-01 07:00,
24-07-01 06:00,37
24-07-01 05:00,33
24-07-01 04:00,28
24-07-01 03:00,27
24-07-01 02:00,26
24-07-01 01:00,32
24-07-01 00:00,36
23-07-01 23:00,63
23-07-01 22:00,88
23-07-01 21:00,60
23-07-01 20:00,54
23-07-01 19:00,36
23-07-01 18:00,28
23-07-01 17:00,23
23-07-01 16:00,31
23-07-01 15:00,29
23-07-01 14:00,29
23-07-01 13:00,28
23-07-01 12:00,28
23-07-01 11:00,22
23-07-01 10:00,58
23-07-01 09:00,67
23-07-01 08:00,
23-07-01 07:00,46
23-07-01 06:00,35
23-07-01 05:00,27
23-07-01 04:00,21
23-07-01 03:00,21
23-07-01 02:00,20
23-07-01 01:00,28
23-07-01 00:00,38
22-07-01 23:00,58
22-07-01 22:00,57
22-07-01 21:00,32
22-07-01 20:00,22
22-07-01 19:00,26
22-07-01 18:00,26
22-07-01 17:00,23
22-07-01 16:00,19
22-07-01 15:00,24
22-07-01 14:00,27
22-07-01 13:00,28
22-07-01 12:00,24
22-07-01 11:00,29
22-07-01 10:00,24
22-07-01 09:00,25
22-07-01 08:00,
22-07-01 07:00,9
22-07-01 06:00,15
22-07-01 05:00,17
22-07-01 04:00,19
22-07-01 03:00,26
22-07-01 02:00,34
22-07-01 01:00,48
22-07-01 00:00,54
21-07-01 23:00,63
21-07-01 22:00,83
21-07-01 21:00,79
21-07-01 20:00,65
21-07-01 19:00,43
21-07-01 18:00,32
21-07-01 17:00,41
21-07-01 16:00,32
21-07-01 15:00,32
21-07-01 14:00,29
21-07-01 13:00,23
21-07-01 12:00,32
21-07-01 11:00,44
21-07-01 10:00,39
21-07-01 09:00,
21-07-01 08:00,36
21-07-01 07:00,36
21-07-01 06:00,34
21-07-01 05:00,28
21-07-01 04:00,21
21-07-01 03:00,18
21-07-01 02:00,19
21-07-01 01:00,21
21-07-01 00:00,36
20-07-01 23:00,52
20-07-01 22:00,63
20-07-01 21:00,70
20-07-01 20:00,90
20-07-01 19:00,83
20-07-01 18:00,71
20-07-01 17:00,53
20-07-01 16:00,64
20-07-01 15:00,59
20-07-01 14:00,48
20-07-01 13:00,49
20-07-01 12:00,52
20-07-01 11:00,43
20-07-01 10:00,50
20-07-01 09:00,
20-07-01 08:00,43
20-07-01 07:00,37
20-07-01 06:00,33
20-07-01 05:00,28
20-07-01 04:00,24
20-07-01 03:00,25
20-07-01 02:00,21
20-07-01 01:00,21
20-07-01 00:00,36
19-07-01 23:00,33
19-07-01 22:00,55
19-07-01 21:00,42
19-07-01 20:00,44
19-07-01 19:00,38
19-07-01 18:00,32
19-07-01 17:00,38
19-07-01 16:00,63
19-07-01 15:00,52
19-07-01 14:00,48
19-07-01 13:00,47
19-07-01 12:00,46
