Datum Zeit,Schwartenberg PM2.5
,µg/m³
31-07-01,16.31
30-07-01,
29-07-01,11.47
28-07-01,
27-07-01,11.54
26-07-01,
25-07-01,8.13
24-07-01,
23-07-01,7.24
22-07-01,
21-07-01,5.00
20-07-01,
19-07-01,7.03
18-07-01,
17-07-01,1.32
16-07-01,
15-07-01,5.50
14-07-01,
13-07-01,3.81
12-07-01,
11-07-01,6.24
10-07-01,
09-07-01,6.19
08-07-01,
07-07-01,18.93
06-07-01,
05-07-01,11.69
04-07-01,
03-07-01,6.29
02-07-01,
01-07-01,6.74

