Datum Zeit,Goerlitz PM10
,µg/m³
31-07-01,40
30-07-01,31
29-07-01,26
28-07-01,23
27-07-01,28
26-07-01,22
25-07-01,21
24-07-01,23
23-07-01,21
22-07-01,20
21-07-01,19
20-07-01,24
19-07-01,21
18-07-01,23
17-07-01,18
16-07-01,19
15-07-01,17
14-07-01,24
13-07-01,19
12-07-01,27
11-07-01,26
10-07-01,31
09-07-01,20
08-07-01,14
07-07-01,39
06-07-01,32
05-07-01,23
04-07-01,23
03-07-01,17
02-07-01,18
01-07-01,16

