Datum Zeit,Radebeul-Wahnsdorf O3
,µg/m³
01-08-01 00:00,81
31-07-01 23:00,95
31-07-01 22:00,103
31-07-01 21:00,105
31-07-01 20:00,117
31-07-01 19:00,134
31-07-01 18:00,141
31-07-01 17:00,157
31-07-01 16:00,164
31-07-01 15:00,162
31-07-01 14:00,164
31-07-01 13:00,164
31-07-01 12:00,163
31-07-01 11:00,125
31-07-01 10:00,73
31-07-01 09:00,45
31-07-01 08:00,44
31-07-01 07:00,46
31-07-01 06:00,
31-07-01 05:00,59
31-07-01 04:00,63
31-07-01 03:00,75
31-07-01 02:00,75
31-07-01 01:00,71
31-07-01 00:00,68
30-07-01 23:00,87
30-07-01 22:00,103
30-07-01 21:00,112
30-07-01 20:00,126
30-07-01 19:00,135
30-07-01 18:00,130
30-07-01 17:00,132
30-07-01 16:00,131
30-07-01 15:00,126
30-07-01 14:00,122
30-07-01 13:00,115
30-07-01 12:00,113
30-07-01 11:00,107
30-07-01 10:00,90
30-07-01 09:00,54
30-07-01 08:00,39
30-07-01 07:00,32
30-07-01 06:00,
30-07-01 05:00,33
30-07-01 04:00,44
30-07-01 03:00,37
30-07-01 02:00,56
30-07-01 01:00,82
30-07-01 00:00,88
29-07-01 23:00,90
29-07-01 22:00,90
29-07-01 21:00,96
29-07-01 20:00,110
29-07-01 19:00,115
29-07-01 18:00,118
29-07-01 17:00,114
29-07-01 16:00,113
29-07-01 15:00,99
29-07-01 14:00,97
29-07-01 13:00,81
29-07-01 12:00,78
29-07-01 11:00,73
29-07-01 10:00,56
29-07-01 09:00,45
29-07-01 08:00,49
29-07-01 07:00,
29-07-01 06:00,53
29-07-01 05:00,60
29-07-01 04:00,61
29-07-01 03:00,51
29-07-01 02:00,45
29-07-01 01:00,45
29-07-01 00:00,51
28-07-01 23:00,46
28-07-01 22:00,75
28-07-01 21:00,98
28-07-01 20:00,110
28-07-01 19:00,108
28-07-01 18:00,108
28-07-01 17:00,103
28-07-01 16:00,103
28-07-01 15:00,113
28-07-01 14:00,126
28-07-01 13:00,113
28-07-01 12:00,102
28-07-01 11:00,106
28-07-01 10:00,97
28-07-01 09:00,81
28-07-01 08:00,55
28-07-01 07:00,
28-07-01 06:00,31
28-07-01 05:00,28
28-07-01 04:00,28
28-07-01 03:00,25
28-07-01 02:00,19
28-07-01 01:00,57
28-07-01 00:00,96
27-07-01 23:00,107
27-07-01 22:00,117
27-07-01 21:00,128
27-07-01 20:00,123
27-07-01 19:00,128
27-07-01 18:00,126
27-07-01 17:00,127
27-07-01 16:00,128
27-07-01 15:00,126
27-07-01 14:00,122
27-07-01 13:00,123
27-07-01 12:00,123
27-07-01 11:00,104
27-07-01 10:00,92
27-07-01 09:00,60
27-07-01 08:00,38
27-07-01 07:00,
27-07-01 06:00,26
27-07-01 05:00,73
27-07-01 04:00,78
27-07-01 03:00,70
27-07-01 02:00,70
27-07-01 01:00,80
27-07-01 00:00,88
26-07-01 23:00,97
26-07-01 22:00,102
26-07-01 21:00,108
26-07-01 20:00,114
26-07-01 19:00,121
26-07-01 18:00,131
26-07-01 17:00,125
26-07-01 16:00,124
26-07-01 15:00,115
26-07-01 14:00,111
26-07-01 13:00,106
26-07-01 12:00,95
26-07-01 11:00,93
26-07-01 10:00,89
26-07-01 09:00,81
26-07-01 08:00,
26-07-01 07:00,53
26-07-01 06:00,55
26-07-01 05:00,60
26-07-01 04:00,63
26-07-01 03:00,69
26-07-01 02:00,75
26-07-01 01:00,76
26-07-01 00:00,80
25-07-01 23:00,89
25-07-01 22:00,95
25-07-01 21:00,100
25-07-01 20:00,105
25-07-01 19:00,110
25-07-01 18:00,115
25-07-01 17:00,111
25-07-01 16:00,109
25-07-01 15:00,107
25-07-01 14:00,104
25-07-01 13:00,97
25-07-01 12:00,91
25-07-01 11:00,86
25-07-01 10:00,78
25-07-01 09:00,68
25-07-01 08:00,
25-07-01 07:00,43
25-07-01 06:00,46
25-07-01 05:00,48
25-07-01 04:00,48
25-07-01 03:00,53
25-07-01 02:00,55
25-07-01 01:00,57
25-07-01 00:00,57
24-07-01 23:00,59
24-07-01 22:00,58
24-07-01 21:00,68
24-07-01 20:00,85
24-07-01 19:00,73
24-07-01 18:00,78
24-07-01 17:00,85
24-07-01 16:00,91
24-07-01 15:00,94
24-07-01 14:00,96
24-07-01 13:00,98
24-07-01 12:00,92
24-07-01 11:00,92
24-07-01 10:00,86
24-07-01 09:00,
24-07-01 08:00,42
24-07-01 07:00,20
24-07-01 06:00,14
24-07-01 05:00,29
24-07-01 04:00,22
24-07-01 03:00,36
24-07-01 02:00,45
24-07-01 01:00,40
24-07-01 00:00,37
23-07-01 23:00,62
23-07-01 22:00,74
23-07-01 21:00,78
23-07-01 20:00,85
23-07-01 19:00,90
23-07-01 18:00,97
23-07-01 17:00,96
23-07-01 16:00,96
23-07-01 15:00,96
23-07-01 14:00,96
23-07-01 13:00,93
23-07-01 12:00,95
23-07-01 11:00,93
23-07-01 10:00,81
23-07-01 09:00,
23-07-01 08:00,54
23-07-01 07:00,37
23-07-01 06:00,30
23-07-01 05:00,31
23-07-01 04:00,40
23-07-01 03:00,40
23-07-01 02:00,49
23-07-01 01:00,34
23-07-01 00:00,58
22-07-01 23:00,76
22-07-01 22:00,93
22-07-01 21:00,74
22-07-01 20:00,84
22-07-01 19:00,
22-07-01 18:00,93
22-07-01 17:00,95
22-07-01 16:00,99
22-07-01 15:00,101
22-07-01 14:00,102
22-07-01 13:00,102
22-07-01 12:00,104
22-07-01 11:00,104
22-07-01 10:00,91
22-07-01 09:00,69
22-07-01 08:00,49
22-07-01 07:00,42
22-07-01 06:00,37
22-07-01 05:00,38
22-07-01 04:00,26
22-07-01 03:00,33
22-07-01 02:00,22
22-07-01 01:00,39
22-07-01 00:00,58
21-07-01 23:00,72
21-07-01 22:00,74
21-07-01 21:00,83
21-07-01 20:00,85
21-07-01 19:00,
21-07-01 18:00,89
21-07-01 17:00,88
21-07-01 16:00,87
21-07-01 15:00,81
21-07-01 14:00,76
21-07-01 13:00,71
21-07-01 12:00,68
21-07-01 11:00,59
21-07-01 10:00,57
21-07-01 09:00,56
21-07-01 08:00,44
21-07-01 07:00,37
21-07-01 06:00,37
21-07-01 05:00,38
21-07-01 04:00,42
21-07-01 03:00,47
21-07-01 02:00,56
21-07-01 01:00,61
21-07-01 00:00,61
20-07-01 23:00,65
20-07-01 22:00,66
20-07-01 21:00,62
20-07-01 20:00,
20-07-01 19:00,63
20-07-01 18:00,65
20-07-01 17:00,71
20-07-01 16:00,88
20-07-01 15:00,85
20-07-01 14:00,92
20-07-01 13:00,88
20-07-01 12:00,79
20-07-01 11:00,65
20-07-01 10:00,45
20-07-01 09:00,35
20-07-01 08:00,22
20-07-01 07:00,15
20-07-01 06:00,30
20-07-01 05:00,31
20-07-01 04:00,31
20-07-01 03:00,41
20-07-01 02:00,48
20-07-01 01:00,48
20-07-01 00:00,47
19-07-01 23:00,50
19-07-01 22:00,57
19-07-01 21:00,57
19-07-01 20:00,
19-07-01 19:00,75
19-07-01 18:00,81
19-07-01 17:00,77
19-07-01 16:00,70
19-07-01 15:00,61
19-07-01 14:00,59
19-07-01 13:00,55
19-07-01 12:00,65
19-07-01 11:00,60
19-07-01 10:00,56
19-07-01 09:00,46
19-07-01 08:00,40
19-07-01 07:00,33
19-07-01 06:00,26
19-07-01 05:00,28
19-07-01 04:00,32
19-07-01 03:00,38
19-07-01 02:00,44
19-07-01 01:00,48
19-07-01 00:00,53
18-07-01 23:00,57
18-07-01 22:00,54
18-07-01 21:00,
18-07-01 20:00,58
18-07-01 19:00,51
18-07-01 18:00,55
18-07-01 17:00,65
18-07-01 16:00,74
18-07-01 15:00,86
18-07-01 14:00,89
18-07-01 13:00,90
18-07-01 12:00,73
18-07-01 11:00,73
18-07-01 10:00,81
18-07-01 09:00,64
18-07-01 08:00,42
18-07-01 07:00,22
18-07-01 06:00,29
18-07-01 05:00,22
18-07-01 04:00,21
18-07-01 03:00,11
18-07-01 02:00,8
18-07-01 01:00,25
18-07-01 00:00,65
17-07-01 23:00,59
17-07-01 22:00,59
17-07-01 21:00,
17-07-01 20:00,61
17-07-01 19:00,67
17-07-01 18:00,74
17-07-01 17:00,77
17-07-01 16:00,74
17-07-01 15:00,71
17-07-01 14:00,73
17-07-01 13:00,70
17-07-01 12:00,64
17-07-01 11:00,55
17-07-01 10:00,48
17-07-01 09:00,42
17-07-01 08:00,45
17-07-01 07:00,47
17-07-01 06:00,47
17-07-01 05:00,51
17-07-01 04:00,49
17-07-01 03:00,50
17-07-01 02:00,50
17-07-01 01:00,51
17-07-01 00:00,55
16-07-01 23:00,54
16-07-01 22:00,
16-07-01 21:00,64
16-07-01 20:00,60
16-07-01 19:00,60
16-07-01 18:00,63
16-07-01 17:00,60
16-07-01 16:00,63
16-07-01 15:00,61
16-07-01 14:00,55
16-07-01 13:00,51
16-07-01 12:00,49
16-07-01 11:00,51
16-07-01 10:00,52
16-07-01 09:00,52
16-07-01 08:00,58
16-07-01 07:00,53
16-07-01 06:00,50
16-07-01 05:00,38
16-07-01 04:00,38
16-07-01 03:00,41
16-07-01 02:00,47
16-07-01 01:00,50
16-07-01 00:00,48
15-07-01 23:00,53
15-07-01 22:00,
15-07-01 21:00,58
15-07-01 20:00,61
15-07-01 19:00,64
15-07-01 18:00,67
15-07-01 17:00,69
15-07-01 16:00,71
15-07-01 15:00,71
15-07-01 14:00,66
15-07-01 13:00,60
15-07-01 12:00,53
