Datum Zeit,Chemnitz-Mitte NO2
,µg/m³
01-08-01 00:00,25
31-07-01 23:00,22
31-07-01 22:00,26
31-07-01 21:00,31
31-07-01 20:00,39
31-07-01 19:00,23
31-07-01 18:00,19
31-07-01 17:00,17
31-07-01 16:00,18
31-07-01 15:00,21
31-07-01 14:00,20
31-07-01 13:00,21
31-07-01 12:00,21
31-07-01 11:00,17
31-07-01 10:00,23
31-07-01 09:00,39
31-07-01 08:00,
31-07-01 07:00,79
31-07-01 06:00,72
31-07-01 05:00,50
31-07-01 04:00,25
31-07-01 03:00,20
31-07-01 02:00,22
31-07-01 01:00,25
31-07-01 00:00,25
30-07-01 23:00,29
30-07-01 22:00,53
30-07-01 21:00,92
30-07-01 20:00,44
30-07-01 19:00,18
30-07-01 18:00,21
30-07-01 17:00,19
30-07-01 16:00,16
30-07-01 15:00,17
30-07-01 14:00,19
30-07-01 13:00,17
30-07-01 12:00,18
30-07-01 11:00,19
30-07-01 10:00,27
30-07-01 09:00,29
30-07-01 08:00,
30-07-01 07:00,56
30-07-01 06:00,54
30-07-01 05:00,42
30-07-01 04:00,37
30-07-01 03:00,29
30-07-01 02:00,22
30-07-01 01:00,27
30-07-01 00:00,37
29-07-01 23:00,24
29-07-01 22:00,19
29-07-01 21:00,24
29-07-01 20:00,18
29-07-01 19:00,12
29-07-01 18:00,19
29-07-01 17:00,21
29-07-01 16:00,14
29-07-01 15:00,12
29-07-01 14:00,10
29-07-01 13:00,8
29-07-01 12:00,8
29-07-01 11:00,10
29-07-01 10:00,15
29-07-01 09:00,
29-07-01 08:00,12
29-07-01 07:00,19
29-07-01 06:00,27
29-07-01 05:00,35
29-07-01 04:00,42
29-07-01 03:00,46
29-07-01 02:00,32
29-07-01 01:00,20
29-07-01 00:00,35
28-07-01 23:00,44
28-07-01 22:00,61
28-07-01 21:00,21
28-07-01 20:00,17
28-07-01 19:00,10
28-07-01 18:00,8
28-07-01 17:00,6
28-07-01 16:00,5
28-07-01 15:00,12
28-07-01 14:00,9
28-07-01 13:00,14
28-07-01 12:00,11
28-07-01 11:00,16
28-07-01 10:00,25
28-07-01 09:00,
28-07-01 08:00,25
28-07-01 07:00,35
28-07-01 06:00,33
28-07-01 05:00,24
28-07-01 04:00,19
28-07-01 03:00,18
28-07-01 02:00,20
28-07-01 01:00,28
28-07-01 00:00,46
27-07-01 23:00,61
27-07-01 22:00,78
27-07-01 21:00,71
27-07-01 20:00,38
27-07-01 19:00,19
27-07-01 18:00,33
27-07-01 17:00,30
27-07-01 16:00,38
27-07-01 15:00,39
27-07-01 14:00,39
27-07-01 13:00,51
27-07-01 12:00,18
27-07-01 11:00,27
27-07-01 10:00,
27-07-01 09:00,65
27-07-01 08:00,60
27-07-01 07:00,53
27-07-01 06:00,54
27-07-01 05:00,43
27-07-01 04:00,28
27-07-01 03:00,18
27-07-01 02:00,20
27-07-01 01:00,28
27-07-01 00:00,42
26-07-01 23:00,50
26-07-01 22:00,79
26-07-01 21:00,80
26-07-01 20:00,36
26-07-01 19:00,16
26-07-01 18:00,16
26-07-01 17:00,18
26-07-01 16:00,18
26-07-01 15:00,26
26-07-01 14:00,28
26-07-01 13:00,47
26-07-01 12:00,26
26-07-01 11:00,35
26-07-01 10:00,
26-07-01 09:00,38
26-07-01 08:00,42
26-07-01 07:00,57
26-07-01 06:00,57
26-07-01 05:00,44
26-07-01 04:00,33
26-07-01 03:00,29
26-07-01 02:00,36
26-07-01 01:00,33
26-07-01 00:00,41
25-07-01 23:00,40
25-07-01 22:00,29
25-07-01 21:00,27
25-07-01 20:00,21
25-07-01 19:00,16
25-07-01 18:00,16
25-07-01 17:00,24
25-07-01 16:00,15
25-07-01 15:00,16
25-07-01 14:00,19
25-07-01 13:00,16
25-07-01 12:00,19
25-07-01 11:00,
25-07-01 10:00,23
25-07-01 09:00,22
25-07-01 08:00,40
25-07-01 07:00,51
25-07-01 06:00,47
25-07-01 05:00,36
25-07-01 04:00,27
25-07-01 03:00,22
25-07-01 02:00,22
25-07-01 01:00,34
25-07-01 00:00,35
24-07-01 23:00,49
24-07-01 22:00,79
24-07-01 21:00,54
24-07-01 20:00,20
24-07-01 19:00,12
24-07-01 18:00,17
24-07-01 17:00,21
24-07-01 16:00,20
24-07-01 15:00,24
24-07-01 14:00,26
24-07-01 13:00,18
24-07-01 12:00,25
24-07-01 11:00,
24-07-01 10:00,34
24-07-01 09:00,55
24-07-01 08:00,56
24-07-01 07:00,45
24-07-01 06:00,42
24-07-01 05:00,34
24-07-01 04:00,19
24-07-01 03:00,16
24-07-01 02:00,16
24-07-01 01:00,22
24-07-01 00:00,32
23-07-01 23:00,52
23-07-01 22:00,63
23-07-01 21:00,30
23-07-01 20:00,16
23-07-01 19:00,14
23-07-01 18:00,20
23-07-01 17:00,24
23-07-01 16:00,24
23-07-01 15:00,24
23-07-01 14:00,24
23-07-01 13:00,22
23-07-01 12:00,
23-07-01 11:00,25
23-07-01 10:00,21
23-07-01 09:00,44
23-07-01 08:00,50
23-07-01 07:00,53
23-07-01 06:00,47
23-07-01 05:00,44
23-07-01 04:00,34
23-07-01 03:00,27
23-07-01 02:00,36
23-07-01 01:00,40
23-07-01 00:00,58
22-07-01 23:00,69
22-07-01 22:00,44
22-07-01 21:00,21
22-07-01 20:00,16
22-07-01 19:00,12
22-07-01 18:00,10
22-07-01 17:00,9
22-07-01 16:00,9
22-07-01 15:00,9
22-07-01 14:00,11
22-07-01 13:00,12
22-07-01 12:00,
22-07-01 11:00,8
22-07-01 10:00,7
22-07-01 09:00,13
22-07-01 08:00,10
22-07-01 07:00,12
22-07-01 06:00,13
22-07-01 05:00,18
22-07-01 04:00,20
22-07-01 03:00,19
22-07-01 02:00,29
22-07-01 01:00,34
22-07-01 00:00,37
21-07-01 23:00,33
21-07-01 22:00,52
21-07-01 21:00,71
21-07-01 20:00,32
21-07-01 19:00,11
21-07-01 18:00,8
21-07-01 17:00,7
21-07-01 16:00,11
21-07-01 15:00,10
21-07-01 14:00,10
21-07-01 13:00,
21-07-01 12:00,17
21-07-01 11:00,18
21-07-01 10:00,15
21-07-01 09:00,15
21-07-01 08:00,17
21-07-01 07:00,18
21-07-01 06:00,17
21-07-01 05:00,13
21-07-01 04:00,13
21-07-01 03:00,12
21-07-01 02:00,12
21-07-01 01:00,12
21-07-01 00:00,11
20-07-01 23:00,12
20-07-01 22:00,15
20-07-01 21:00,20
20-07-01 20:00,27
20-07-01 19:00,23
20-07-01 18:00,24
20-07-01 17:00,19
20-07-01 16:00,16
20-07-01 15:00,18
20-07-01 14:00,17
20-07-01 13:00,
20-07-01 12:00,21
20-07-01 11:00,17
20-07-01 10:00,19
20-07-01 09:00,24
20-07-01 08:00,50
20-07-01 07:00,51
20-07-01 06:00,44
20-07-01 05:00,38
20-07-01 04:00,26
20-07-01 03:00,27
20-07-01 02:00,31
20-07-01 01:00,44
20-07-01 00:00,35
19-07-01 23:00,48
19-07-01 22:00,49
19-07-01 21:00,36
19-07-01 20:00,15
19-07-01 19:00,22
19-07-01 18:00,26
19-07-01 17:00,25
19-07-01 16:00,26
19-07-01 15:00,24
19-07-01 14:00,
19-07-01 13:00,21
19-07-01 12:00,23
19-07-01 11:00,22
19-07-01 10:00,18
19-07-01 09:00,21
19-07-01 08:00,37
19-07-01 07:00,62
19-07-01 06:00,50
19-07-01 05:00,46
19-07-01 04:00,36
19-07-01 03:00,25
19-07-01 02:00,23
19-07-01 01:00,31
19-07-01 00:00,21
18-07-01 23:00,18
18-07-01 22:00,19
18-07-01 21:00,23
18-07-01 20:00,22
18-07-01 19:00,23
18-07-01 18:00,37
18-07-01 17:00,30
18-07-01 16:00,26
18-07-01 15:00,25
18-07-01 14:00,
18-07-01 13:00,19
18-07-01 12:00,20
18-07-01 11:00,20
18-07-01 10:00,32
18-07-01 09:00,31
18-07-01 08:00,46
18-07-01 07:00,48
18-07-01 06:00,43
18-07-01 05:00,33
18-07-01 04:00,21
18-07-01 03:00,17
18-07-01 02:00,20
18-07-01 01:00,25
18-07-01 00:00,34
17-07-01 23:00,40
17-07-01 22:00,20
17-07-01 21:00,27
17-07-01 20:00,19
17-07-01 19:00,28
17-07-01 18:00,34
17-07-01 17:00,28
17-07-01 16:00,29
17-07-01 15:00,22
17-07-01 14:00,
17-07-01 13:00,20
17-07-01 12:00,21
17-07-01 11:00,27
17-07-01 10:00,39
17-07-01 09:00,39
17-07-01 08:00,39
17-07-01 07:00,
17-07-01 06:00,28
17-07-01 05:00,11
17-07-01 04:00,8
17-07-01 03:00,6
17-07-01 02:00,7
17-07-01 01:00,8
17-07-01 00:00,9
16-07-01 23:00,10
16-07-01 22:00,13
16-07-01 21:00,16
16-07-01 20:00,14
16-07-01 19:00,18
16-07-01 18:00,31
16-07-01 17:00,24
16-07-01 16:00,21
16-07-01 15:00,25
