Datum Zeit,Leipzig-Mitte PM2.5
,µg/m³
31-07-01,26.35
30-07-01,
29-07-01,15.44
28-07-01,
27-07-01,17.68
26-07-01,
25-07-01,16.76
24-07-01,
23-07-01,13.57
22-07-01,
21-07-01,10.28
20-07-01,
19-07-01,8.24
18-07-01,
17-07-01,11.18
16-07-01,
15-07-01,16.19
14-07-01,
13-07-01,8.83
12-07-01,
11-07-01,7.74
10-07-01,
09-07-01,10.24
08-07-01,
07-07-01,15.69
06-07-01,
05-07-01,15.69
04-07-01,
03-07-01,14.94
02-07-01,
01-07-01,11.58

