Datum,Zeit,BEN,NO,NO2,O3,PM10,SO2
2017-01-03,03:00,,1,12,,,
2017-01-03,04:00,,2,14,,,
2017-01-03,05:00,,3,18,,,
2017-01-03,06:00,,6,22,,,
2017-01-03,07:00,,11,27,,,
2017-01-03,08:00,,17,33,,,
2017-01-03,09:00,,17,30,,,
2017-01-03,10:00,,14,29,,,
2017-01-03,11:00,,15,27,,,
2017-01-03,12:00,,13,26,,,
2017-01-03,13:00,,11,25,,,
2017-01-03,14:00,,12,26,,,
2017-01-03,15:00,,15,29,,,
2017-01-03,16:00,,14,29,,,
2017-01-03,17:00,,12,30,,,
2017-01-03,18:00,,14,29,,,
2017-01-03,19:00,,12,25,,,
2017-01-03,20:00,,8,19,,,
2017-01-03,21:00,,4,16,,,
2017-01-03,22:00,,3,13,,,
2017-01-03,23:00,,2,10,,,
2017-01-04,00:00,,2,11,,,
2017-01-04,01:00,,1,10,,,
2017-01-04,02:00,,1,10,,,
2017-01-04,03:00,,1,10,,,
2017-01-04,04:00,,1,11,,,
2017-01-04,05:00,,3,13,,,
2017-01-04,06:00,,3,12,,,
2017-01-04,07:00,,6,18,,,
2017-01-04,08:00,,15,30,,,
2017-01-04,09:00,,16,33,,,
2017-01-04,10:00,,9,26,,,
2017-01-04,11:00,,10,22,,,
2017-01-04,12:00,,17,26,,,
2017-01-04,13:00,,12,26,,,
2017-01-04,14:00,,9,20,,,
2017-01-04,15:00,,10,22,,,
2017-01-04,16:00,,12,26,,,
2017-01-04,17:00,,17,28,,,
2017-01-04,18:00,,22,28,,,
2017-01-04,19:00,,37,46,,,
2017-01-04,20:00,,28,43,,,
2017-01-04,21:00,,14,32,,,
2017-01-04,22:00,,11,20,,,
2017-01-04,23:00,,7,17,,,
2017-01-05,00:00,,8,16,,,
2017-01-05,01:00,,6,13,,,
2017-01-05,02:00,,6,13,,,
2017-01-05,03:00,,4,10,,,
2017-01-05,04:00,,5,10,,,
2017-01-05,05:00,,11,14,,,
2017-01-05,06:00,,19,18,,,
2017-01-05,07:00,,39,32,,,
2017-01-05,08:00,,47,35,,,
2017-01-05,09:00,,44,35,,,
2017-01-05,10:00,,46,36,,,
2017-01-05,11:00,,40,29,,,
2017-01-05,12:00,,37,30,,,
2017-01-05,13:00,,42,31,,,
2017-01-05,14:00,,35,30,,,
2017-01-05,15:00,,37,31,,,
2017-01-05,16:00,,33,33,,,
2017-01-05,17:00,,43,44,,,
2017-01-05,18:00,,34,35,,,
2017-01-05,19:00,,46,46,,,
2017-01-05,20:00,,33,40,,,
2017-01-05,21:00,,27,35,,,
2017-01-05,22:00,,18,29,,,
2017-01-05,23:00,,20,26,,,
2017-01-06,00:00,,14,27,,,
2017-01-06,01:00,,8,25,,,
2017-01-06,02:00,,7,22,,,
2017-01-06,03:00,,4,20,,,
2017-01-06,04:00,,8,20,,,
2017-01-06,05:00,,18,24,,,
2017-01-06,06:00,,38,37,,,
2017-01-06,07:00,,65,56,,,
2017-01-06,08:00,,98,69,,,
2017-01-06,09:00,,76,67,,,
2017-01-06,10:00,,77,62,,,
2017-01-06,11:00,,93,63,,,
2017-01-06,12:00,,76,59,,,
2017-01-06,13:00,,73,59,,,
2017-01-06,14:00,,61,54,,,
2017-01-06,15:00,,97,75,,,
2017-01-06,16:00,,84,70,,,
2017-01-06,17:00,,79,72,,,
2017-01-06,18:00,,89,78,,,
2017-01-06,19:00,,81,81,,,
2017-01-06,20:00,,83,80,,,
2017-01-06,21:00,,66,77,,,
2017-01-06,22:00,,54,68,,,
2017-01-06,23:00,,15,53,,,
2017-01-07,00:00,,10,43,,,
2017-01-07,01:00,,5,40,,,
2017-01-07,02:00,,7,40,,,
2017-01-07,03:00,,3,30,,,
2017-01-07,04:00,,3,26,,,
2017-01-07,05:00,,4,26,,,
2017-01-07,06:00,,6,26,,,
2017-01-07,07:00,,5,27,,,
2017-01-07,08:00,,12,31,,,
2017-01-07,09:00,,12,30,,,
2017-01-07,10:00,,9,26,,,
2017-01-07,11:00,,9,25,,,
2017-01-07,12:00,,20,32,,,
2017-01-07,13:00,,39,44,,,
2017-01-07,14:00,,31,43,,,
2017-01-07,15:00,,41,50,,,
2017-01-07,16:00,,40,53,,,
2017-01-07,17:00,,40,52,,,
2017-01-07,18:00,,34,41,,,
2017-01-07,19:00,,37,50,,,
2017-01-07,20:00,,27,42,,,
2017-01-07,21:00,,26,38,,,
2017-01-07,22:00,,19,31,,,
2017-01-07,23:00,,22,35,,,
2017-01-08,00:00,,16,32,,,
2017-01-08,01:00,,7,29,,,
2017-01-08,02:00,,12,34,,,
2017-01-08,03:00,,19,37,,,
2017-01-08,04:00,,10,37,,,
2017-01-08,05:00,,34,41,,,
2017-01-08,06:00,,28,41,,,
2017-01-08,07:00,,32,41,,,
2017-01-08,08:00,,32,59,,,
2017-01-08,09:00,,28,38,,,
2017-01-08,10:00,,58,44,,,
2017-01-08,11:00,,53,44,,,
