Datum,Zeit,BEN,NO,NO2,O3,PM10,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2017-01-01,,,,,,84,70.15,
2017-01-01,01:00,,43,40,6,,,25.6
2017-01-01,02:00,,34,40,6,,,21.3
2017-01-01,03:00,,23,40,5,,,17.6
2017-01-01,04:00,,15,42,5,,,13.5
2017-01-01,05:00,,15,42,4,,,15.0
2017-01-01,06:00,,18,42,5,,,20.8
2017-01-01,07:00,,19,42,4,,,24.0
2017-01-01,08:00,,19,42,5,,,25.1
2017-01-01,09:00,,20,40,6,,,24.4
2017-01-01,10:00,,23,36,10,,,25.1
2017-01-01,11:00,,25,34,14,,,26.4
2017-01-01,12:00,,25,35,16,,,29.2
2017-01-01,13:00,,24,36,17,,,29.9
2017-01-01,14:00,,22,37,17,,,29.5
2017-01-01,15:00,,21,40,13,,,27.8
2017-01-01,16:00,,20,44,8,,,28.3
2017-01-01,17:00,,19,47,5,,,39.0
2017-01-01,18:00,,20,46,5,,,27.3
2017-01-01,19:00,,17,46,5,,,25.7
2017-01-01,20:00,,15,45,5,,,22.8
2017-01-01,21:00,,15,43,5,,,21.8
2017-01-01,22:00,,14,43,5,,,20.8
2017-01-01,23:00,,14,42,4,,,20.6
2017-01-02,00:00,,15,42,4,,,20.9
2017-01-02,01:00,,18,41,4,,,19.0
2017-01-02,02:00,,23,39,4,,,17.0
2017-01-02,03:00,,24,39,4,,,15.3
2017-01-02,04:00,,21,39,4,,,14.7
2017-01-02,05:00,,13,31,14,,,8.9
2017-01-02,06:00,,1,18,33,,,5.6
2017-01-02,07:00,,1,17,33,,,3.6
2017-01-02,08:00,,1,18,30,,,2.6
2017-01-02,09:00,,1,19,26,,,2.5
2017-01-02,10:00,,2,20,25,,,2.4
2017-01-02,11:00,,4,20,24,,,2.2
2017-01-02,12:00,,5,20,22,,,2.1
2017-01-02,13:00,,5,22,21,,,1.7
2017-01-02,14:00,,7,23,22,,,1.8
2017-01-02,15:00,,4,27,19,,,1.9
2017-01-02,16:00,,3,29,22,,,2.3
2017-01-02,17:00,,1,29,26,,,1.8
2017-01-02,18:00,,1,27,29,,,1.7
2017-01-02,19:00,,1,28,31,,,1.8
2017-01-02,20:00,,1,26,33,,,1.6
2017-01-02,21:00,,1,25,34,,,1.5
2017-01-02,22:00,,1,19,38,,,1.5
2017-01-02,23:00,,1,21,34,,,1.4
2017-01-03,00:00,,1,15,39,,,2.4
2017-01-03,01:00,,1,13,43,,,1.6
2017-01-03,02:00,,1,12,47,,,1.6
2017-01-03,03:00,,1,8,56,,,1.6
2017-01-03,04:00,,1,6,62,,,1.5
2017-01-03,05:00,,1,7,61,,,1.4
2017-01-03,06:00,,1,8,59,,,1.5
2017-01-03,07:00,,1,10,56,,,1.4
2017-01-03,08:00,,1,12,53,,,1.4
2017-01-03,09:00,,2,14,53,,,1.5
2017-01-03,10:00,,1,14,52,,,1.7
2017-01-03,11:00,,1,13,54,,,1.5
2017-01-03,12:00,,1,12,55,,,1.6
2017-01-03,13:00,,2,12,56,,,1.7
2017-01-03,14:00,,1,12,55,,,1.8
2017-01-03,15:00,,1,14,53,,,1.7
2017-01-03,16:00,,1,16,50,,,1.4
2017-01-03,17:00,,1,17,45,,,1.7
2017-01-03,18:00,,1,17,42,,,1.6
2017-01-03,19:00,,1,16,43,,,1.8
2017-01-03,20:00,,1,14,47,,,1.8
2017-01-03,21:00,,1,12,48,,,1.4
2017-01-03,22:00,,1,10,52,,,1.4
2017-01-03,23:00,,1,10,51,,,1.4
2017-01-04,00:00,,1,9,51,,,1.4
2017-01-04,01:00,,1,9,50,,,1.4
2017-01-04,02:00,,1,9,51,,,1.4
2017-01-04,03:00,,1,8,52,,,1.4
2017-01-04,04:00,,1,8,52,,,1.3
2017-01-04,05:00,,1,8,51,,,1.3
2017-01-04,06:00,,1,8,51,,,1.3
2017-01-04,07:00,,1,10,49,,,1.4
2017-01-04,08:00,,1,14,44,,,1.2
2017-01-04,09:00,,1,13,49,,,1.3
2017-01-04,10:00,,1,12,53,,,1.4
2017-01-04,11:00,,1,10,65,,,1.5
2017-01-04,12:00,,1,9,71,,,1.8
2017-01-04,13:00,,1,11,68,,,2.1
2017-01-04,14:00,,1,10,71,,,1.9
2017-01-04,15:00,,1,12,68,,,2.2
2017-01-04,16:00,,1,13,66,,,1.6
2017-01-04,17:00,,2,15,65,,,1.6
2017-01-04,18:00,,1,16,62,,,1.5
2017-01-04,19:00,,1,11,64,,,1.3
2017-01-04,20:00,,1,14,59,,,1.2
2017-01-04,21:00,,1,13,57,,,1.2
2017-01-04,22:00,,1,9,59,,,1.2
2017-01-04,23:00,,1,6,64,,,1.3
2017-01-05,00:00,,1,5,67,,,1.3
2017-01-05,01:00,,1,4,68,,,1.2
2017-01-05,02:00,,1,6,68,,,1.4
2017-01-05,03:00,,1,6,65,,,1.2
2017-01-05,04:00,,1,8,60,,,1.2
2017-01-05,05:00,,1,9,57,,,1.2
2017-01-05,06:00,,1,10,57,,,1.2
2017-01-05,07:00,,2,18,49,,,1.1
2017-01-05,08:00,,1,19,54,,,1.1
2017-01-05,09:00,,3,23,49,,,1.2
2017-01-05,10:00,,2,21,48,,,1.1
2017-01-05,11:00,,3,18,53,,,1.3
2017-01-05,12:00,,3,17,54,,,1.2
2017-01-05,13:00,,3,14,60,,,1.2
2017-01-05,14:00,,3,16,59,,,1.3
2017-01-05,15:00,,2,18,60,,,1.3
2017-01-05,16:00,,1,21,58,,,1.2
2017-01-05,17:00,,1,22,56,,,1.2
2017-01-05,18:00,,2,26,52,,,1.1
2017-01-05,19:00,,3,29,48,,,1.2
2017-01-05,20:00,,3,32,44,,,1.8
2017-01-05,21:00,,1,23,52,,,2.0
2017-01-05,22:00,,1,20,54,,,1.8
2017-01-05,23:00,,1,17,55,,,1.5
2017-01-06,00:00,,1,14,56,,,1.3
2017-01-06,01:00,,1,12,57,,,1.3
2017-01-06,02:00,,1,10,58,,,1.3
2017-01-06,03:00,,1,12,56,,,1.2
2017-01-06,04:00,,1,14,54,,,1.1
2017-01-06,05:00,,1,20,48,,,0.5
2017-01-06,06:00,,1,24,44,,,0.5
2017-01-06,07:00,,2,30,37,,,0.5
2017-01-06,08:00,,2,48,22,,,0.5
2017-01-06,09:00,,5,45,24,,,0.5
2017-01-06,10:00,,8,34,35,,,1.2
2017-01-06,11:00,,9,31,39,,,1.5
2017-01-06,12:00,,8,28,43,,,1.6
2017-01-06,13:00,,9,29,41,,,1.7
2017-01-06,14:00,,7,32,39,,,1.5
2017-01-06,15:00,,6,32,42,,,1.4
2017-01-06,16:00,,8,41,33,,,1.5
2017-01-06,17:00,,4,54,21,,,1.7
2017-01-06,18:00,,5,61,15,,,1.6
2017-01-06,19:00,,1,42,32,,,2.0
2017-01-06,20:00,,1,41,32,,,1.7
2017-01-06,21:00,,1,42,30,,,1.8
2017-01-06,22:00,,1,36,33,,,2.4
2017-01-06,23:00,,1,31,37,,,2.8
2017-01-07,00:00,,1,23,44,,,3.2
2017-01-07,01:00,,1,22,44,,,3.5
2017-01-07,02:00,,1,26,38,,,8.0
2017-01-07,03:00,,1,18,48,,,5.6
2017-01-07,04:00,,1,20,46,,,5.0
2017-01-07,05:00,,1,22,43,,,5.4
2017-01-07,06:00,,1,23,43,,,3.3
2017-01-07,07:00,,1,25,41,,,1.9
2017-01-07,08:00,,1,26,42,,,1.5
2017-01-07,09:00,,1,30,38,,,1.3
2017-01-07,10:00,,5,32,35,,,1.4
2017-01-07,11:00,,8,30,36,,,1.7
2017-01-07,12:00,,4,22,56,,,2.3
2017-01-07,13:00,,1,11,72,,,3.0
2017-01-07,14:00,,1,10,73,,,2.8
2017-01-07,15:00,,1,13,69,,,2.2
2017-01-07,16:00,,1,22,61,,,2.2
2017-01-07,17:00,,2,49,26,,,13.8
2017-01-07,18:00,,2,49,24,,,20.3
2017-01-07,19:00,,3,33,46,,,8.3
2017-01-07,20:00,,1,39,35,,,8.3
2017-01-07,21:00,,1,40,29,,,15.1
2017-01-07,22:00,,1,43,25,,,22.0
2017-01-07,23:00,,1,47,18,,,18.7
2017-01-08,00:00,,1,48,15,,,19.9
2017-01-08,01:00,,1,43,17,,,15.2
2017-01-08,02:00,,1,36,23,,,12.5
2017-01-08,03:00,,1,37,20,,,12.1
2017-01-08,04:00,,1,34,21,,,10.4
2017-01-08,05:00,,1,32,23,,,8.1
2017-01-08,06:00,,1,30,23,,,6.8
2017-01-08,07:00,,1,32,21,,,5.9
2017-01-08,08:00,,1,35,18,,,5.5
2017-01-08,09:00,,2,37,15,,,5.0
2017-01-08,10:00,,6,38,14,,,4.5
2017-01-08,11:00,,12,39,13,,,4.3
2017-01-08,12:00,,11,36,16,,,4.4
2017-01-08,13:00,,8,31,21,,,4.7
2017-01-08,14:00,,9,30,23,,,4.7
2017-01-08,15:00,,9,36,18,,,4.6
2017-01-08,16:00,,7,44,11,,,4.0
2017-01-08,17:00,,15,51,5,,,3.6
2017-01-08,18:00,,27,54,5,,,3.6
2017-01-08,19:00,,24,52,5,,,3.4
2017-01-08,20:00,,31,52,4,,,3.4
2017-01-08,21:00,,32,49,5,,,4.1
2017-01-08,22:00,,10,37,4,,,2.6
2017-01-08,23:00,,13,37,4,,,2.6
2017-01-09,00:00,,12,35,3,,,3.2
2017-01-09,01:00,,27,38,4,,,2.6
2017-01-09,02:00,,28,37,3,,,3.5
2017-01-09,03:00,,17,34,4,,,4.2
2017-01-09,04:00,,9,35,3,,,2.4
2017-01-09,05:00,,10,35,3,,,2.0
2017-01-09,06:00,,15,36,3,,,2.4
2017-01-09,07:00,,28,38,3,,,2.2
2017-01-09,08:00,,40,40,3,,,2.0
2017-01-09,10:00,,102,51,4,,,2.5
2017-01-09,11:00,,90,50,5,,,2.5
2017-01-09,12:00,,77,49,5,,,2.4
2017-01-09,13:00,,77,50,5,,,2.4
2017-01-09,14:00,,75,51,5,,,2.6
2017-01-09,15:00,,59,50,5,,,2.6
2017-01-09,16:00,,40,48,4,,,2.2
2017-01-09,17:00,,48,48,4,,,2.0
2017-01-09,18:00,,37,46,4,,,1.8
2017-01-09,19:00,,39,46,4,,,1.9
2017-01-09,20:00,,24,44,4,,,1.6
2017-01-09,21:00,,26,45,4,,,1.7
2017-01-09,22:00,,5,34,29,,,5.5
2017-01-09,23:00,,1,25,39,,,5.7
2017-01-10,00:00,,1,22,41,,,5.2
2017-01-10,01:00,,1,21,38,,,6.1
2017-01-10,02:00,,1,19,39,,,4.4
2017-01-10,03:00,,1,15,46,,,2.9
2017-01-10,04:00,,1,13,53,,,3.3
2017-01-10,05:00,,1,13,53,,,3.2
2017-01-10,06:00,,1,24,39,,,3.2
2017-01-10,07:00,,2,27,39,,,3.0
2017-01-10,08:00,,4,40,27,,,7.6
2017-01-10,09:00,,12,53,12,,,4.3
2017-01-10,10:00,,32,45,15,,,4.7
2017-01-10,11:00,,14,37,30,,,9.1
2017-01-10,12:00,,5,24,49,,,8.5
2017-01-10,13:00,,3,14,63,,,3.7
2017-01-10,14:00,,3,15,62,,,3.8
2017-01-10,15:00,,4,19,53,,,4.1
2017-01-10,16:00,,3,24,50,,,3.6
2017-01-10,17:00,,1,24,50,,,5.6
2017-01-10,18:00,,2,38,36,,,14.3
2017-01-10,19:00,,2,36,37,,,14.0
2017-01-10,20:00,,1,28,42,,,10.4
2017-01-10,21:00,,1,26,43,,,10.1
2017-01-10,22:00,,1,25,43,,,13.9
2017-01-10,23:00,,1,24,42,,,11.3
2017-01-11,00:00,,1,22,43,,,11.5
2017-01-11,01:00,,1,20,43,,,10.9
2017-01-11,02:00,,1,18,46,,,10.1
2017-01-11,03:00,,1,18,46,,,9.9
2017-01-11,04:00,,1,17,47,,,8.9
2017-01-11,05:00,,1,21,43,,,15.9
2017-01-11,06:00,,1,23,42,,,11.9
2017-01-11,07:00,,2,34,33,,,7.5
