Datum,Zeit,BEN,NO,NO2,O3,PM10,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2017-01-01,,,,,,5,,
2017-01-01,01:00,,,,78,,,
2017-01-01,02:00,,,,79,,,
2017-01-01,03:00,,,,82,,,
2017-01-01,04:00,,,,85,,,
2017-01-01,05:00,,,,84,,,
2017-01-01,06:00,,,,80,,,
2017-01-01,07:00,,,,81,,,
2017-01-01,08:00,,,,84,,,
2017-01-01,09:00,,,,86,,,
2017-01-01,10:00,,,,91,,,
2017-01-01,11:00,,,,91,,,
2017-01-01,12:00,,,,90,,,
2017-01-01,13:00,,,,89,,,
2017-01-01,14:00,,,,85,,,
2017-01-01,15:00,,,,77,,,
2017-01-01,16:00,,,,76,,,
2017-01-01,17:00,,,,74,,,
2017-01-01,18:00,,,,77,,,
2017-01-01,19:00,,,,80,,,
2017-01-01,20:00,,,,84,,,
2017-01-01,21:00,,,,80,,,
2017-01-01,22:00,,,,76,,,
2017-01-01,23:00,,,,71,,,
2017-01-02,,,,,,9,,
2017-01-02,00:00,,,,67,,,
2017-01-02,01:00,,,,60,,,
2017-01-02,02:00,,,,56,,,
2017-01-02,03:00,,,,62,,,
2017-01-02,04:00,,,,66,,,
2017-01-02,05:00,,,,63,,,
2017-01-02,06:00,,,,54,,,
2017-01-02,07:00,,,,41,,,
2017-01-02,08:00,,,,40,,,
2017-01-02,09:00,,,,31,,,
2017-01-02,10:00,,,,28,,,
2017-01-02,11:00,,,,27,,,
2017-01-02,12:00,,,,28,,,
2017-01-02,13:00,,,,34,,,
2017-01-02,14:00,,,,36,,,
2017-01-02,15:00,,,,44,,,
2017-01-02,16:00,,,,43,,,
2017-01-02,17:00,,,,39,,,
2017-01-02,18:00,,,,38,,,
2017-01-02,19:00,,,,47,,,
2017-01-02,20:00,,,,49,,,
2017-01-02,21:00,,,,55,,,
2017-01-02,22:00,,,,61,,,
2017-01-02,23:00,,,,56,,,
2017-01-03,,,,,,5,,
2017-01-03,00:00,,,,56,,,
2017-01-03,01:00,,,,61,,,
2017-01-03,02:00,,,,64,,,
2017-01-03,03:00,,,,64,,,
2017-01-03,04:00,,,,64,,,
2017-01-03,05:00,,,,65,,,
2017-01-03,06:00,,,,62,,,
2017-01-03,07:00,,,,58,,,
2017-01-03,08:00,,,,57,,,
2017-01-03,09:00,,,,57,,,
2017-01-03,10:00,,,,54,,,
2017-01-03,11:00,,,,51,,,
2017-01-03,12:00,,,,53,,,
2017-01-03,13:00,,,,57,,,
2017-01-03,14:00,,,,53,,,
2017-01-03,15:00,,,,52,,,
2017-01-03,16:00,,,,50,,,
2017-01-03,17:00,,,,50,,,
2017-01-03,18:00,,,,51,,,
2017-01-03,19:00,,,,53,,,
2017-01-03,20:00,,,,53,,,
2017-01-03,21:00,,,,52,,,
2017-01-03,22:00,,,,51,,,
2017-01-03,23:00,,,,51,,,
2017-01-04,,,,,,3,,
2017-01-04,00:00,,,,52,,,
2017-01-04,01:00,,,,53,,,
2017-01-04,02:00,,,,55,,,
2017-01-04,03:00,,,,53,,,
2017-01-04,04:00,,,,53,,,
2017-01-04,05:00,,,,54,,,
2017-01-04,06:00,,,,53,,,
2017-01-04,07:00,,,,50,,,
2017-01-04,08:00,,,,47,,,
2017-01-04,09:00,,,,45,,,
2017-01-04,10:00,,,,41,,,
2017-01-04,11:00,,,,43,,,
2017-01-04,12:00,,,,53,,,
2017-01-04,13:00,,,,75,,,
2017-01-04,14:00,,,,77,,,
