Datum,Zeit,BEN,NO,NO2,O3,PM10,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2017-01-01,,,,,,27,23.49,
2017-01-01,01:00,,1,24,22,,,
2017-01-01,02:00,,1,26,22,,,
2017-01-01,03:00,,1,28,20,,,
2017-01-01,04:00,,1,30,16,,,
2017-01-01,05:00,,1,29,18,,,
2017-01-01,06:00,,1,28,19,,,
2017-01-01,07:00,,1,28,17,,,
2017-01-01,08:00,,1,23,22,,,
2017-01-01,09:00,,1,22,25,,,
2017-01-01,10:00,,3,21,27,,,
2017-01-01,11:00,,5,20,29,,,
2017-01-01,12:00,,6,21,31,,,
2017-01-01,13:00,,5,21,36,,,
2017-01-01,14:00,,4,22,38,,,
2017-01-01,15:00,,3,23,36,,,
2017-01-01,16:00,,1,24,31,,,
2017-01-01,17:00,,1,28,26,,,
2017-01-01,18:00,,1,26,30,,,
2017-01-01,19:00,,1,25,31,,,
2017-01-01,20:00,,1,24,32,,,
2017-01-01,21:00,,1,23,32,,,
2017-01-01,22:00,,1,21,33,,,
2017-01-01,23:00,,1,19,34,,,
2017-01-02,,,,,,20,16.33,
2017-01-02,00:00,,1,24,26,,,
2017-01-02,01:00,,1,30,19,,,
2017-01-02,02:00,,1,23,27,,,
2017-01-02,03:00,,1,21,28,,,
2017-01-02,04:00,,1,20,28,,,
2017-01-02,05:00,,1,17,29,,,
2017-01-02,06:00,,1,15,29,,,
2017-01-02,07:00,,1,16,27,,,
2017-01-02,08:00,,1,16,25,,,
2017-01-02,09:00,,1,17,23,,,
2017-01-02,10:00,,1,16,23,,,
2017-01-02,11:00,,1,17,24,,,
2017-01-02,12:00,,2,17,24,,,
2017-01-02,13:00,,2,17,23,,,
2017-01-02,14:00,,3,18,23,,,
2017-01-02,15:00,,2,22,21,,,
2017-01-02,16:00,,1,21,27,,,
2017-01-02,17:00,,1,18,35,,,
2017-01-02,18:00,,1,17,36,,,
2017-01-02,19:00,,1,14,40,,,
2017-01-02,20:00,,1,14,39,,,
2017-01-02,21:00,,1,14,39,,,
2017-01-02,22:00,,1,20,32,,,
2017-01-02,23:00,,1,18,34,,,
2017-01-03,00:00,,1,15,38,,,
2017-01-03,01:00,,1,13,42,,,
2017-01-03,02:00,,1,12,45,,,
2017-01-03,03:00,,1,11,50,,,
2017-01-03,04:00,,1,9,55,,,
2017-01-03,05:00,,1,8,55,,,
