Datum Zeit,Goerlitz O3
,µg/m³
01-08-02 00:00,47
31-07-02 23:00,79
31-07-02 22:00,67
31-07-02 21:00,70
31-07-02 20:00,81
31-07-02 19:00,106
31-07-02 18:00,107
31-07-02 17:00,111
31-07-02 16:00,108
31-07-02 15:00,95
31-07-02 14:00,106
31-07-02 13:00,119
31-07-02 12:00,126
31-07-02 11:00,110
31-07-02 10:00,86
31-07-02 09:00,48
31-07-02 08:00,26
31-07-02 07:00,14
31-07-02 06:00,7
31-07-02 05:00,10
31-07-02 04:00,17
31-07-02 03:00,22
31-07-02 02:00,34
31-07-02 01:00,24
31-07-02 00:00,40
30-07-02 23:00,63
30-07-02 22:00,74
30-07-02 21:00,91
30-07-02 20:00,105
30-07-02 19:00,127
30-07-02 18:00,134
30-07-02 17:00,150
30-07-02 16:00,148
30-07-02 15:00,145
30-07-02 14:00,141
30-07-02 13:00,134
30-07-02 12:00,133
30-07-02 11:00,123
30-07-02 10:00,108
30-07-02 09:00,63
30-07-02 08:00,65
30-07-02 07:00,20
30-07-02 06:00,6
30-07-02 05:00,6
30-07-02 04:00,16
30-07-02 03:00,26
30-07-02 02:00,36
30-07-02 01:00,38
30-07-02 00:00,24
29-07-02 23:00,50
29-07-02 22:00,99
29-07-02 21:00,105
29-07-02 20:00,113
29-07-02 19:00,136
29-07-02 18:00,149
29-07-02 17:00,149
29-07-02 16:00,145
29-07-02 15:00,142
29-07-02 14:00,136
29-07-02 13:00,135
29-07-02 12:00,122
29-07-02 11:00,112
29-07-02 10:00,107
29-07-02 09:00,79
29-07-02 08:00,44
29-07-02 07:00,16
29-07-02 06:00,12
29-07-02 05:00,5
29-07-02 04:00,13
29-07-02 03:00,13
29-07-02 02:00,13
29-07-02 01:00,9
29-07-02 00:00,6
28-07-02 23:00,13
28-07-02 22:00,12
28-07-02 21:00,63
28-07-02 20:00,96
28-07-02 19:00,115
28-07-02 18:00,119
28-07-02 17:00,118
28-07-02 16:00,115
28-07-02 15:00,113
28-07-02 14:00,113
28-07-02 13:00,108
28-07-02 12:00,110
28-07-02 11:00,107
28-07-02 10:00,102
28-07-02 09:00,92
28-07-02 08:00,52
28-07-02 07:00,18
28-07-02 06:00,4
28-07-02 05:00,3
28-07-02 04:00,3
28-07-02 03:00,3
28-07-02 02:00,2
28-07-02 01:00,3
28-07-02 00:00,3
27-07-02 23:00,4
27-07-02 22:00,7
27-07-02 21:00,8
27-07-02 20:00,45
27-07-02 19:00,87
27-07-02 18:00,94
27-07-02 17:00,84
27-07-02 16:00,66
27-07-02 15:00,53
27-07-02 14:00,60
27-07-02 13:00,41
27-07-02 12:00,46
27-07-02 11:00,36
27-07-02 10:00,21
27-07-02 09:00,19
27-07-02 08:00,12
27-07-02 07:00,8
27-07-02 06:00,9
27-07-02 05:00,14
27-07-02 04:00,19
27-07-02 03:00,28
27-07-02 02:00,28
27-07-02 01:00,28
27-07-02 00:00,37
26-07-02 23:00,37
26-07-02 22:00,38
26-07-02 21:00,34
26-07-02 20:00,39
26-07-02 19:00,42
26-07-02 18:00,45
26-07-02 17:00,41
26-07-02 16:00,36
26-07-02 15:00,17
26-07-02 14:00,21
26-07-02 13:00,30
26-07-02 12:00,35
26-07-02 11:00,37
26-07-02 10:00,34
26-07-02 09:00,24
26-07-02 08:00,14
26-07-02 07:00,6
26-07-02 06:00,5
26-07-02 05:00,5
26-07-02 04:00,13
26-07-02 03:00,24
26-07-02 02:00,33
26-07-02 01:00,34
26-07-02 00:00,25
25-07-02 23:00,21
25-07-02 22:00,44
25-07-02 21:00,27
25-07-02 20:00,46
25-07-02 19:00,47
25-07-02 18:00,42
25-07-02 17:00,43
25-07-02 16:00,42
25-07-02 15:00,36
25-07-02 14:00,32
25-07-02 13:00,29
25-07-02 12:00,27
25-07-02 11:00,29
25-07-02 10:00,40
25-07-02 09:00,34
25-07-02 08:00,32
25-07-02 07:00,27
25-07-02 06:00,21
25-07-02 05:00,21
25-07-02 04:00,30
25-07-02 03:00,35
25-07-02 02:00,33
25-07-02 01:00,48
25-07-02 00:00,52
24-07-02 23:00,43
24-07-02 22:00,45
24-07-02 21:00,45
24-07-02 20:00,45
24-07-02 19:00,45
24-07-02 18:00,49
24-07-02 17:00,52
24-07-02 16:00,43
24-07-02 15:00,44
24-07-02 14:00,61
24-07-02 13:00,
24-07-02 12:00,
24-07-02 11:00,32
24-07-02 10:00,28
24-07-02 09:00,38
24-07-02 08:00,40
24-07-02 07:00,38
24-07-02 06:00,37
24-07-02 05:00,40
24-07-02 04:00,61
24-07-02 03:00,64
24-07-02 02:00,70
24-07-02 01:00,46
24-07-02 00:00,13
23-07-02 23:00,15
23-07-02 22:00,16
23-07-02 21:00,23
23-07-02 20:00,49
23-07-02 19:00,60
23-07-02 18:00,60
23-07-02 17:00,59
23-07-02 16:00,62
23-07-02 15:00,53
23-07-02 14:00,55
23-07-02 13:00,64
23-07-02 12:00,63
23-07-02 11:00,53
23-07-02 10:00,51
23-07-02 09:00,60
23-07-02 08:00,53
23-07-02 07:00,43
23-07-02 06:00,43
23-07-02 05:00,40
23-07-02 04:00,49
23-07-02 03:00,49
23-07-02 02:00,54
23-07-02 01:00,47
23-07-02 00:00,54
22-07-02 23:00,55
22-07-02 22:00,57
22-07-02 21:00,64
22-07-02 20:00,64
22-07-02 19:00,70
22-07-02 18:00,65
22-07-02 17:00,66
22-07-02 16:00,61
22-07-02 15:00,60
22-07-02 14:00,62
22-07-02 13:00,59
22-07-02 12:00,59
22-07-02 11:00,63
22-07-02 10:00,64
22-07-02 09:00,60
22-07-02 08:00,67
22-07-02 07:00,59
22-07-02 06:00,51
22-07-02 05:00,62
22-07-02 04:00,80
22-07-02 03:00,82
22-07-02 02:00,81
22-07-02 01:00,72
22-07-02 00:00,59
21-07-02 23:00,36
21-07-02 22:00,50
21-07-02 21:00,57
21-07-02 20:00,83
21-07-02 19:00,87
21-07-02 18:00,94
21-07-02 17:00,112
21-07-02 16:00,99
21-07-02 15:00,116
21-07-02 14:00,118
21-07-02 13:00,115
