Datum Zeit,Radebeul-Wahnsdorf PM10
,µg/m³
31-07-02,33
30-07-02,33
29-07-02,27
28-07-02,19
27-07-02,14
26-07-02,21
25-07-02,11
24-07-02,13
23-07-02,17
22-07-02,14
21-07-02,20
20-07-02,17
19-07-02,10
18-07-02,10
17-07-02,11
16-07-02,19
15-07-02,24
14-07-02,18
13-07-02,20
12-07-02,15
11-07-02,11
10-07-02,24
09-07-02,19
08-07-02,17
07-07-02,14
06-07-02,15
05-07-02,17
04-07-02,13
03-07-02,15
02-07-02,13
01-07-02,18

