Datum Zeit,Leipzig-Mitte BEN
,µg/m³
01-08-02 00:00,6.6
31-07-02 23:00,6.4
31-07-02 22:00,5.1
31-07-02 21:00,6.9
31-07-02 20:00,7.7
31-07-02 19:00,5.8
31-07-02 18:00,3.7
31-07-02 17:00,4.0
31-07-02 16:00,3.4
31-07-02 15:00,3.9
31-07-02 14:00,3.9
31-07-02 13:00,3.9
31-07-02 12:00,3.3
31-07-02 11:00,4.0
31-07-02 10:00,3.9
31-07-02 09:00,3.7
31-07-02 08:00,4.5
31-07-02 07:00,4.0
31-07-02 06:00,3.2
31-07-02 05:00,1.8
31-07-02 04:00,1.7
31-07-02 03:00,2.0
31-07-02 02:00,1.9
31-07-02 01:00,2.1
31-07-02 00:00,1.8
30-07-02 23:00,1.8
30-07-02 22:00,3.4
30-07-02 21:00,3.5
30-07-02 20:00,4.2
30-07-02 19:00,3.0
30-07-02 18:00,1.8
30-07-02 17:00,2.1
30-07-02 16:00,2.5
30-07-02 15:00,2.4
30-07-02 14:00,1.7
30-07-02 13:00,2.2
30-07-02 12:00,2.4
30-07-02 11:00,3.3
30-07-02 10:00,3.5
30-07-02 09:00,3.5
30-07-02 08:00,4.6
30-07-02 07:00,4.1
30-07-02 06:00,2.3
30-07-02 05:00,1.8
30-07-02 04:00,1.6
30-07-02 03:00,1.6
30-07-02 02:00,1.6
30-07-02 01:00,1.6
30-07-02 00:00,1.8
29-07-02 23:00,3.2
29-07-02 22:00,4.2
29-07-02 21:00,4.2
29-07-02 20:00,4.3
29-07-02 19:00,3.0
29-07-02 18:00,2.2
29-07-02 17:00,2.8
29-07-02 16:00,3.0
29-07-02 15:00,2.0
29-07-02 14:00,2.6
29-07-02 13:00,2.7
29-07-02 12:00,3.9
29-07-02 11:00,4.5
29-07-02 10:00,4.3
29-07-02 09:00,4.5
29-07-02 08:00,4.3
29-07-02 07:00,6.3
29-07-02 06:00,4.1
29-07-02 05:00,2.2
29-07-02 04:00,1.5
29-07-02 03:00,1.3
29-07-02 02:00,1.5
29-07-02 01:00,1.8
29-07-02 00:00,1.7
28-07-02 23:00,
28-07-02 22:00,
28-07-02 21:00,
28-07-02 20:00,
28-07-02 19:00,
28-07-02 18:00,1.4
28-07-02 17:00,1.4
28-07-02 16:00,1.5
28-07-02 15:00,1.4
28-07-02 14:00,1.4
28-07-02 13:00,1.4
28-07-02 12:00,1.9
28-07-02 11:00,3.2
28-07-02 10:00,2.0
28-07-02 09:00,3.4
28-07-02 08:00,2.2
28-07-02 07:00,2.7
28-07-02 06:00,2.4
28-07-02 05:00,3.0
28-07-02 04:00,2.0
28-07-02 03:00,2.7
28-07-02 02:00,4.0
28-07-02 01:00,3.0
28-07-02 00:00,5.1
