Datum Zeit,Plauen-Sued BEN
,µg/m³
01-08-02 00:00,1.7
31-07-02 23:00,2.1
31-07-02 22:00,2.3
31-07-02 21:00,4.1
31-07-02 20:00,4.7
31-07-02 19:00,
31-07-02 18:00,
31-07-02 17:00,
31-07-02 16:00,
31-07-02 15:00,
31-07-02 14:00,
31-07-02 13:00,
31-07-02 12:00,
31-07-02 11:00,
31-07-02 10:00,
31-07-02 09:00,
31-07-02 08:00,
31-07-02 07:00,
31-07-02 06:00,
31-07-02 05:00,
31-07-02 04:00,
31-07-02 03:00,
31-07-02 02:00,
31-07-02 01:00,
31-07-02 00:00,
30-07-02 23:00,
30-07-02 22:00,
30-07-02 21:00,
30-07-02 20:00,
30-07-02 19:00,
30-07-02 18:00,
30-07-02 17:00,
30-07-02 16:00,
30-07-02 15:00,
30-07-02 14:00,
30-07-02 13:00,
30-07-02 12:00,
30-07-02 11:00,
30-07-02 10:00,
30-07-02 09:00,
30-07-02 08:00,1.3
30-07-02 07:00,1.7
30-07-02 06:00,1.9
30-07-02 05:00,1.0
30-07-02 04:00,0.4
30-07-02 03:00,0.4
30-07-02 02:00,0.3
30-07-02 01:00,0.4
30-07-02 00:00,0.6
29-07-02 23:00,0.5
29-07-02 22:00,0.8
29-07-02 21:00,1.4
29-07-02 20:00,1.5
29-07-02 19:00,1.9
29-07-02 18:00,0.9
29-07-02 17:00,0.9
29-07-02 16:00,1.2
29-07-02 15:00,1.0
29-07-02 14:00,0.7
29-07-02 13:00,0.7
29-07-02 12:00,0.9
29-07-02 11:00,1.0
29-07-02 10:00,2.5
29-07-02 09:00,1.6
29-07-02 08:00,0.6
29-07-02 07:00,2.6
29-07-02 06:00,2.8
29-07-02 05:00,1.4
29-07-02 04:00,0.7
29-07-02 03:00,0.7
29-07-02 02:00,0.5
29-07-02 01:00,0.6
29-07-02 00:00,0.8
28-07-02 23:00,0.8
28-07-02 22:00,1.4
28-07-02 21:00,1.5
28-07-02 20:00,1.7
28-07-02 19:00,0.8
28-07-02 18:00,1.1
28-07-02 17:00,1.0
28-07-02 16:00,0.8
28-07-02 15:00,0.8
28-07-02 14:00,0.8
28-07-02 13:00,0.8
28-07-02 12:00,0.8
28-07-02 11:00,1.1
28-07-02 10:00,1.3
28-07-02 09:00,1.4
28-07-02 08:00,1.3
28-07-02 07:00,1.3
28-07-02 06:00,1.4
28-07-02 05:00,1.0
28-07-02 04:00,1.1
28-07-02 03:00,0.9
28-07-02 02:00,1.1
28-07-02 01:00,1.4
28-07-02 00:00,1.9
27-07-02 23:00,1.3
27-07-02 22:00,1.2
27-07-02 21:00,1.4
27-07-02 20:00,1.1
27-07-02 19:00,1.2
27-07-02 18:00,1.4
27-07-02 17:00,1.7
27-07-02 16:00,1.8
27-07-02 15:00,1.4
27-07-02 14:00,1.6
27-07-02 13:00,1.8
27-07-02 12:00,1.9
27-07-02 11:00,2.3
27-07-02 10:00,3.1
27-07-02 09:00,3.6
27-07-02 08:00,2.8
27-07-02 07:00,3.2
27-07-02 06:00,2.5
27-07-02 05:00,1.8
27-07-02 04:00,1.1
27-07-02 03:00,0.9
27-07-02 02:00,1.0
27-07-02 01:00,1.0
27-07-02 00:00,1.4
26-07-02 23:00,2.3
26-07-02 22:00,
26-07-02 21:00,
26-07-02 20:00,
26-07-02 19:00,
26-07-02 18:00,3.1
26-07-02 17:00,2.5
26-07-02 16:00,3.1
26-07-02 15:00,3.2
26-07-02 14:00,6.1
26-07-02 13:00,5.2
26-07-02 12:00,3.4
26-07-02 11:00,5.0
26-07-02 10:00,5.3
26-07-02 09:00,3.8
26-07-02 08:00,3.0
26-07-02 07:00,2.4
26-07-02 06:00,2.3
