Datum Zeit,Leipzig-Luetzner Straße PM10
,µg/m³
31-07-02,61
30-07-02,53
29-07-02,48
28-07-02,31
27-07-02,26
26-07-02,32
25-07-02,21
24-07-02,21
23-07-02,27
22-07-02,20
21-07-02,23
20-07-02,27
19-07-02,18
18-07-02,13
17-07-02,21
16-07-02,29
15-07-02,33
14-07-02,27
13-07-02,29
12-07-02,37
11-07-02,29
10-07-02,32
09-07-02,38
08-07-02,29
07-07-02,22
06-07-02,25
05-07-02,29
04-07-02,19
03-07-02,22
02-07-02,20
01-07-02,28

