Datum Zeit,Leipzig-Mitte O3
,µg/m³
01-08-02 00:00,45
31-07-02 23:00,35
31-07-02 22:00,55
31-07-02 21:00,76
31-07-02 20:00,47
31-07-02 19:00,65
31-07-02 18:00,102
31-07-02 17:00,113
31-07-02 16:00,94
31-07-02 15:00,88
31-07-02 14:00,98
31-07-02 13:00,80
31-07-02 12:00,91
31-07-02 11:00,81
31-07-02 10:00,59
31-07-02 09:00,48
31-07-02 08:00,29
31-07-02 07:00,13
31-07-02 06:00,16
31-07-02 05:00,38
31-07-02 04:00,44
31-07-02 03:00,37
31-07-02 02:00,73
31-07-02 01:00,83
31-07-02 00:00,92
30-07-02 23:00,83
30-07-02 22:00,75
30-07-02 21:00,39
30-07-02 20:00,81
30-07-02 19:00,94
30-07-02 18:00,114
30-07-02 17:00,116
30-07-02 16:00,109
30-07-02 15:00,108
30-07-02 14:00,107
30-07-02 13:00,105
30-07-02 12:00,103
30-07-02 11:00,95
30-07-02 10:00,70
30-07-02 09:00,52
30-07-02 08:00,32
30-07-02 07:00,20
30-07-02 06:00,26
30-07-02 05:00,50
30-07-02 04:00,60
30-07-02 03:00,75
30-07-02 02:00,80
30-07-02 01:00,87
30-07-02 00:00,83
29-07-02 23:00,64
29-07-02 22:00,37
29-07-02 21:00,49
29-07-02 20:00,59
29-07-02 19:00,81
29-07-02 18:00,104
29-07-02 17:00,118
29-07-02 16:00,101
29-07-02 15:00,108
29-07-02 14:00,107
29-07-02 13:00,97
29-07-02 12:00,82
29-07-02 11:00,76
29-07-02 10:00,55
29-07-02 09:00,25
29-07-02 08:00,14
29-07-02 07:00,8
29-07-02 06:00,2
29-07-02 05:00,7
29-07-02 04:00,21
29-07-02 03:00,31
29-07-02 02:00,40
29-07-02 01:00,46
29-07-02 00:00,60
28-07-02 23:00,61
28-07-02 22:00,28
28-07-02 21:00,57
28-07-02 20:00,79
28-07-02 19:00,98
28-07-02 18:00,102
28-07-02 17:00,104
28-07-02 16:00,109
28-07-02 15:00,107
28-07-02 14:00,100
28-07-02 13:00,106
28-07-02 12:00,96
28-07-02 11:00,79
28-07-02 10:00,61
28-07-02 09:00,44
28-07-02 08:00,37
28-07-02 07:00,17
28-07-02 06:00,8
28-07-02 05:00,16
28-07-02 04:00,17
28-07-02 03:00,18
28-07-02 02:00,16
28-07-02 01:00,19
28-07-02 00:00,25
27-07-02 23:00,24
27-07-02 22:00,25
27-07-02 21:00,40
27-07-02 20:00,65
27-07-02 19:00,81
27-07-02 18:00,75
27-07-02 17:00,78
27-07-02 16:00,80
27-07-02 15:00,61
27-07-02 14:00,75
27-07-02 13:00,85
27-07-02 12:00,65
27-07-02 11:00,44
27-07-02 10:00,35
27-07-02 09:00,26
27-07-02 08:00,11
27-07-02 07:00,6
27-07-02 06:00,4
27-07-02 05:00,3
27-07-02 04:00,4
27-07-02 03:00,8
27-07-02 02:00,9
27-07-02 01:00,7
27-07-02 00:00,12
26-07-02 23:00,12
26-07-02 22:00,13
26-07-02 21:00,18
26-07-02 20:00,28
26-07-02 19:00,35
26-07-02 18:00,32
26-07-02 17:00,29
26-07-02 16:00,28
26-07-02 15:00,28
26-07-02 14:00,25
26-07-02 13:00,23
26-07-02 12:00,26
26-07-02 11:00,28
26-07-02 10:00,19
26-07-02 09:00,11
26-07-02 08:00,15
26-07-02 07:00,9
26-07-02 06:00,11
26-07-02 05:00,20
26-07-02 04:00,22
26-07-02 03:00,25
26-07-02 02:00,30
26-07-02 01:00,23
26-07-02 00:00,17
25-07-02 23:00,20
25-07-02 22:00,14
25-07-02 21:00,17
25-07-02 20:00,28
25-07-02 19:00,26
25-07-02 18:00,21
25-07-02 17:00,34
25-07-02 16:00,31
25-07-02 15:00,36
25-07-02 14:00,27
25-07-02 13:00,14
25-07-02 12:00,18
25-07-02 11:00,34
25-07-02 10:00,27
25-07-02 09:00,24
25-07-02 08:00,12
25-07-02 07:00,10
25-07-02 06:00,16
25-07-02 05:00,18
25-07-02 04:00,25
25-07-02 03:00,25
25-07-02 02:00,23
25-07-02 01:00,
25-07-02 00:00,23
24-07-02 23:00,29
24-07-02 22:00,27
24-07-02 21:00,24
24-07-02 20:00,31
24-07-02 19:00,27
24-07-02 18:00,20
24-07-02 17:00,21
24-07-02 16:00,25
24-07-02 15:00,45
24-07-02 14:00,44
24-07-02 13:00,41
24-07-02 12:00,36
24-07-02 11:00,36
24-07-02 10:00,34
24-07-02 09:00,30
24-07-02 08:00,19
24-07-02 07:00,19
24-07-02 06:00,36
24-07-02 05:00,56
24-07-02 04:00,71
24-07-02 03:00,69
24-07-02 02:00,68
24-07-02 01:00,66
24-07-02 00:00,58
23-07-02 23:00,55
23-07-02 22:00,57
23-07-02 21:00,59
23-07-02 20:00,62
23-07-02 19:00,67
23-07-02 18:00,69
23-07-02 17:00,71
23-07-02 16:00,71
23-07-02 15:00,60
23-07-02 14:00,68
23-07-02 13:00,63
23-07-02 12:00,53
23-07-02 11:00,35
23-07-02 10:00,51
23-07-02 09:00,38
23-07-02 08:00,29
23-07-02 07:00,19
23-07-02 06:00,28
23-07-02 05:00,34
23-07-02 04:00,41
23-07-02 03:00,49
23-07-02 02:00,49
23-07-02 01:00,51
23-07-02 00:00,50
22-07-02 23:00,45
22-07-02 22:00,36
22-07-02 21:00,45
22-07-02 20:00,50
22-07-02 19:00,45
22-07-02 18:00,41
22-07-02 17:00,44
22-07-02 16:00,40
22-07-02 15:00,51
22-07-02 14:00,56
22-07-02 13:00,57
22-07-02 12:00,52
22-07-02 11:00,48
22-07-02 10:00,45
22-07-02 09:00,51
22-07-02 08:00,44
22-07-02 07:00,46
22-07-02 06:00,51
22-07-02 05:00,52
22-07-02 04:00,68
22-07-02 03:00,74
22-07-02 02:00,79
22-07-02 01:00,82
22-07-02 00:00,67
21-07-02 23:00,68
21-07-02 22:00,65
21-07-02 21:00,70
21-07-02 20:00,70
21-07-02 19:00,91
21-07-02 18:00,89
21-07-02 17:00,93
21-07-02 16:00,108
21-07-02 15:00,107
21-07-02 14:00,105
21-07-02 13:00,103
21-07-02 12:00,92
21-07-02 11:00,97
21-07-02 10:00,84
21-07-02 09:00,64
21-07-02 08:00,52
21-07-02 07:00,48
21-07-02 06:00,44
21-07-02 05:00,35
21-07-02 04:00,22
21-07-02 03:00,19
21-07-02 02:00,36
21-07-02 01:00,47
21-07-02 00:00,42
20-07-02 23:00,26
20-07-02 22:00,19
20-07-02 21:00,50
20-07-02 20:00,62
20-07-02 19:00,70
20-07-02 18:00,72
20-07-02 17:00,89
20-07-02 16:00,79
20-07-02 15:00,81
20-07-02 14:00,74
20-07-02 13:00,74
20-07-02 12:00,58
20-07-02 11:00,41
20-07-02 10:00,31
20-07-02 09:00,25
20-07-02 08:00,18
20-07-02 07:00,17
20-07-02 06:00,12
20-07-02 05:00,16
20-07-02 04:00,13
20-07-02 03:00,10
20-07-02 02:00,10
20-07-02 01:00,15
20-07-02 00:00,12
19-07-02 23:00,13
19-07-02 22:00,16
19-07-02 21:00,23
19-07-02 20:00,26
19-07-02 19:00,27
19-07-02 18:00,25
19-07-02 17:00,32
19-07-02 16:00,29
19-07-02 15:00,32
19-07-02 14:00,29
19-07-02 13:00,26
19-07-02 12:00,28
19-07-02 11:00,25
19-07-02 10:00,33
19-07-02 09:00,33
19-07-02 08:00,23
19-07-02 07:00,15
19-07-02 06:00,29
19-07-02 05:00,39
19-07-02 04:00,39
19-07-02 03:00,40
19-07-02 02:00,40
19-07-02 01:00,43
19-07-02 00:00,41
18-07-02 23:00,38
18-07-02 22:00,36
18-07-02 21:00,37
18-07-02 20:00,36
18-07-02 19:00,36
18-07-02 18:00,35
18-07-02 17:00,35
18-07-02 16:00,38
18-07-02 15:00,39
18-07-02 14:00,43
18-07-02 13:00,43
18-07-02 12:00,45
18-07-02 11:00,41
18-07-02 10:00,38
18-07-02 09:00,42
18-07-02 08:00,39
18-07-02 07:00,35
18-07-02 06:00,41
18-07-02 05:00,41
18-07-02 04:00,35
18-07-02 03:00,32
18-07-02 02:00,31
18-07-02 01:00,37
18-07-02 00:00,43
17-07-02 23:00,24
17-07-02 22:00,17
17-07-02 21:00,20
17-07-02 20:00,14
17-07-02 19:00,6
17-07-02 18:00,10
17-07-02 17:00,9
17-07-02 16:00,13
17-07-02 15:00,12
17-07-02 14:00,16
17-07-02 13:00,9
17-07-02 12:00,7
17-07-02 11:00,8
17-07-02 10:00,5
17-07-02 09:00,6
17-07-02 08:00,5
17-07-02 07:00,3
17-07-02 06:00,5
17-07-02 05:00,11
17-07-02 04:00,13
17-07-02 03:00,21
17-07-02 02:00,25
17-07-02 01:00,37
17-07-02 00:00,23
16-07-02 23:00,23
16-07-02 22:00,30
16-07-02 21:00,41
16-07-02 20:00,39
16-07-02 19:00,37
16-07-02 18:00,75
16-07-02 17:00,79
16-07-02 16:00,76
16-07-02 15:00,75
16-07-02 14:00,75
16-07-02 13:00,70
16-07-02 12:00,62
16-07-02 11:00,49
16-07-02 10:00,23
16-07-02 09:00,17
16-07-02 08:00,8
16-07-02 07:00,4
16-07-02 06:00,5
16-07-02 05:00,15
16-07-02 04:00,28
16-07-02 03:00,33
16-07-02 02:00,36
16-07-02 01:00,42
16-07-02 00:00,48
15-07-02 23:00,46
15-07-02 22:00,51
15-07-02 21:00,51
15-07-02 20:00,55
15-07-02 19:00,65
15-07-02 18:00,76
15-07-02 17:00,60
15-07-02 16:00,56
15-07-02 15:00,49
15-07-02 14:00,45
15-07-02 13:00,30
15-07-02 12:00,29
15-07-02 11:00,25
15-07-02 10:00,20
15-07-02 09:00,16
15-07-02 08:00,14
15-07-02 07:00,9
15-07-02 06:00,11
15-07-02 05:00,27
15-07-02 04:00,19
15-07-02 03:00,22
15-07-02 02:00,27
15-07-02 01:00,35
15-07-02 00:00,28
14-07-02 23:00,28
14-07-02 22:00,41
14-07-02 21:00,57
14-07-02 20:00,61
14-07-02 19:00,64
14-07-02 18:00,71
14-07-02 17:00,68
14-07-02 16:00,82
14-07-02 15:00,91
14-07-02 14:00,77
14-07-02 13:00,75
14-07-02 12:00,66
14-07-02 11:00,38
14-07-02 10:00,24
14-07-02 09:00,24
14-07-02 08:00,21
14-07-02 07:00,22
14-07-02 06:00,20
14-07-02 05:00,20
14-07-02 04:00,26
14-07-02 03:00,31
14-07-02 02:00,26
14-07-02 01:00,27
14-07-02 00:00,33
13-07-02 23:00,36
13-07-02 22:00,44
13-07-02 21:00,55
13-07-02 20:00,50
13-07-02 19:00,53
13-07-02 18:00,79
13-07-02 17:00,84
13-07-02 16:00,79
13-07-02 15:00,102
13-07-02 14:00,108
13-07-02 13:00,94
13-07-02 12:00,74
13-07-02 11:00,41
13-07-02 10:00,46
13-07-02 09:00,54
13-07-02 08:00,53
13-07-02 07:00,39
13-07-02 06:00,35
13-07-02 05:00,5
13-07-02 04:00,43
