Datum Zeit,Borna SO2
,µg/m³
01-08-02 00:00,2.6
31-07-02 23:00,3.0
31-07-02 22:00,4.9
31-07-02 21:00,7.0
31-07-02 20:00,8.1
31-07-02 19:00,9.1
31-07-02 18:00,5.6
31-07-02 17:00,3.8
31-07-02 16:00,4.6
31-07-02 15:00,3.5
31-07-02 14:00,3.2
31-07-02 13:00,3.3
31-07-02 12:00,5.3
31-07-02 11:00,5.7
31-07-02 10:00,5.7
31-07-02 09:00,4.3
31-07-02 08:00,5.3
31-07-02 07:00,3.9
31-07-02 06:00,2.8
31-07-02 05:00,2.7
31-07-02 04:00,1.8
31-07-02 03:00,1.5
31-07-02 02:00,1.9
31-07-02 01:00,2.5
31-07-02 00:00,1.9
30-07-02 23:00,2.1
30-07-02 22:00,1.6
30-07-02 21:00,2.4
30-07-02 20:00,1.4
30-07-02 19:00,1.5
30-07-02 18:00,1.4
30-07-02 17:00,1.4
30-07-02 16:00,2.4
30-07-02 15:00,3.5
30-07-02 14:00,3.9
30-07-02 13:00,3.3
30-07-02 12:00,5.1
30-07-02 11:00,4.8
30-07-02 10:00,6.9
30-07-02 09:00,7.9
30-07-02 08:00,5.6
30-07-02 07:00,2.7
30-07-02 06:00,2.0
30-07-02 05:00,1.2
30-07-02 04:00,1.0
30-07-02 03:00,1.0
30-07-02 02:00,1.0
30-07-02 01:00,1.0
30-07-02 00:00,2.3
29-07-02 23:00,2.3
29-07-02 22:00,1.9
29-07-02 21:00,2.2
29-07-02 20:00,2.9
29-07-02 19:00,3.2
29-07-02 18:00,3.5
29-07-02 17:00,3.1
29-07-02 16:00,2.6
29-07-02 15:00,2.6
29-07-02 14:00,2.9
29-07-02 13:00,3.6
29-07-02 12:00,4.8
29-07-02 11:00,9.0
29-07-02 10:00,9.3
29-07-02 09:00,9.2
29-07-02 08:00,6.4
29-07-02 07:00,4.5
29-07-02 06:00,3.3
29-07-02 05:00,2.5
29-07-02 04:00,2.1
29-07-02 03:00,2.0
29-07-02 02:00,2.0
29-07-02 01:00,2.3
29-07-02 00:00,1.0
28-07-02 23:00,1.4
28-07-02 22:00,1.5
28-07-02 21:00,2.0
28-07-02 20:00,3.8
28-07-02 19:00,5.1
28-07-02 18:00,6.3
28-07-02 17:00,6.3
28-07-02 16:00,5.3
28-07-02 15:00,2.2
28-07-02 14:00,2.2
28-07-02 13:00,2.2
28-07-02 12:00,3.0
28-07-02 11:00,3.8
28-07-02 10:00,7.5
28-07-02 09:00,4.0
28-07-02 08:00,1.0
28-07-02 07:00,1.0
28-07-02 06:00,1.0
28-07-02 05:00,1.0
28-07-02 04:00,1.0
28-07-02 03:00,1.0
28-07-02 02:00,1.0
28-07-02 01:00,1.0
28-07-02 00:00,2.1
27-07-02 23:00,2.0
27-07-02 22:00,1.4
27-07-02 21:00,1.7
27-07-02 20:00,1.2
27-07-02 19:00,1.0
27-07-02 18:00,1.5
27-07-02 17:00,1.5
27-07-02 16:00,1.6
27-07-02 15:00,1.7
27-07-02 14:00,2.6
27-07-02 13:00,3.3
27-07-02 12:00,3.0
27-07-02 11:00,3.7
27-07-02 10:00,5.5
27-07-02 09:00,6.1
27-07-02 08:00,2.3
27-07-02 07:00,1.2
27-07-02 06:00,1.3
27-07-02 05:00,1.3
27-07-02 04:00,2.2
27-07-02 03:00,2.8
27-07-02 02:00,2.0
27-07-02 01:00,1.1
27-07-02 00:00,1.0
26-07-02 23:00,1.1
26-07-02 22:00,1.3
26-07-02 21:00,1.1
26-07-02 20:00,1.7
26-07-02 19:00,2.0
26-07-02 18:00,1.1
26-07-02 17:00,3.1
26-07-02 16:00,5.2
26-07-02 15:00,2.8
26-07-02 14:00,1.4
26-07-02 13:00,1.8
26-07-02 12:00,2.6
26-07-02 11:00,4.3
26-07-02 10:00,4.5
26-07-02 09:00,1.9
26-07-02 08:00,1.0
26-07-02 07:00,1.8
26-07-02 06:00,1.2
26-07-02 05:00,1.0
26-07-02 04:00,1.0
26-07-02 03:00,1.0
26-07-02 02:00,1.0
26-07-02 01:00,1.0
26-07-02 00:00,1.0
25-07-02 23:00,1.0
25-07-02 22:00,1.0
25-07-02 21:00,1.0
25-07-02 20:00,1.0
25-07-02 19:00,1.0
25-07-02 18:00,1.0
25-07-02 17:00,1.0
25-07-02 16:00,
25-07-02 15:00,
25-07-02 14:00,
25-07-02 13:00,
25-07-02 12:00,1.5
25-07-02 11:00,2.3
25-07-02 10:00,1.2
25-07-02 09:00,1.8
25-07-02 08:00,3.2
25-07-02 07:00,3.4
25-07-02 06:00,3.0
25-07-02 05:00,1.1
25-07-02 04:00,1.0
25-07-02 03:00,1.0
25-07-02 02:00,1.0
25-07-02 01:00,1.2
25-07-02 00:00,1.3
24-07-02 23:00,1.2
24-07-02 22:00,1.0
24-07-02 21:00,1.0
24-07-02 20:00,1.8
24-07-02 19:00,3.2
24-07-02 18:00,2.1
24-07-02 17:00,1.6
24-07-02 16:00,2.8
24-07-02 15:00,1.0
24-07-02 14:00,1.0
24-07-02 13:00,1.0
24-07-02 12:00,1.0
24-07-02 11:00,
24-07-02 10:00,
24-07-02 09:00,2.2
24-07-02 08:00,1.0
24-07-02 07:00,1.0
24-07-02 06:00,1.0
24-07-02 05:00,1.0
24-07-02 04:00,1.0
24-07-02 03:00,1.0
24-07-02 02:00,1.0
24-07-02 01:00,1.0
24-07-02 00:00,1.0
23-07-02 23:00,1.0
23-07-02 22:00,1.2
23-07-02 21:00,1.0
23-07-02 20:00,1.0
23-07-02 19:00,1.0
23-07-02 18:00,1.0
23-07-02 17:00,1.3
23-07-02 16:00,1.8
23-07-02 15:00,
23-07-02 14:00,
23-07-02 13:00,
23-07-02 12:00,
23-07-02 11:00,
23-07-02 10:00,5.3
23-07-02 09:00,19.4
23-07-02 08:00,40.2
23-07-02 07:00,9.0
23-07-02 06:00,8.6
23-07-02 05:00,7.3
23-07-02 04:00,2.8
23-07-02 03:00,3.8
23-07-02 02:00,13.4
23-07-02 01:00,46.4
23-07-02 00:00,3.6
22-07-02 23:00,1.0
22-07-02 22:00,1.0
22-07-02 21:00,1.0
22-07-02 20:00,1.0
22-07-02 19:00,1.0
22-07-02 18:00,1.0
22-07-02 17:00,1.0
22-07-02 16:00,1.0
22-07-02 15:00,1.0
22-07-02 14:00,1.0
22-07-02 13:00,1.0
22-07-02 12:00,1.0
22-07-02 11:00,1.0
22-07-02 10:00,1.0
22-07-02 09:00,1.0
22-07-02 08:00,1.0
22-07-02 07:00,1.0
22-07-02 06:00,
22-07-02 05:00,
22-07-02 04:00,
22-07-02 03:00,
22-07-02 02:00,
22-07-02 01:00,
22-07-02 00:00,
21-07-02 23:00,
21-07-02 22:00,
21-07-02 21:00,
21-07-02 20:00,
21-07-02 19:00,
21-07-02 18:00,
21-07-02 17:00,
21-07-02 16:00,
21-07-02 15:00,
21-07-02 14:00,
21-07-02 13:00,
21-07-02 12:00,
21-07-02 11:00,
21-07-02 10:00,
21-07-02 09:00,
21-07-02 08:00,
21-07-02 07:00,
21-07-02 06:00,6.3
21-07-02 05:00,6.6
21-07-02 04:00,5.0
21-07-02 03:00,2.8
21-07-02 02:00,5.7
21-07-02 01:00,1.0
21-07-02 00:00,1.4
